name,address,위도,경도
일등복권편의점,대구 달서구 대명천로 220 1층,35.842200730,128.536194774
세진전자통신,대구 서구 서대구로 156,0,0
라이프마트,인천 중구 연안부두로53번길 36 5호,0,0
김포로또판매,경기 김포시 율생로 3 ,37.652770388,126.590477813
진성식품,충북 제천시 의병대로 84 1층,0,0
복권나라,충남 계룡시 엄사중앙로 93 ,36.289069547,127.241663045
제일복권방,전북 군산시 미원로 39 ,0,0
나이스로또복권,전남 여수시 이순신광장로 210 ,34.739699917,127.745179496
씨스페이스(석적 남율리점),경북 칠곡군 남율로9길 24 ,0,0
신천대로점,서울 송파구 올림픽로 88 CU편의점내,37.511433094,127.080481908
드림복권방,인천 중구 인중로 97-1 삼익아파트 ,37.464289468,126.632185018
대박로또판매점,경기 수원시 장안구 서부로 2129-1 태양공예가구 ,0,0
복권전문점,경기 수원시 팔달구 매산로 17 ,0,0
순살로복권,경기 의왕시 내손중앙로 43 서광상가 14호,0,0
자수정슈퍼,전북 전주시 완산구 용머리로 152 ,35.805784357,127.126913293
통영 동피랑점,경남 통영시 태평동 403 1층 CU편의점 내,0,0
애니콜플라자,서울 구로구 구로중앙로 31 ,0,0
가판점,서울 중구 퇴계로 123,0,0
남경슈퍼,부산 연제구 연수로 204-1,35.173623224,129.093072270
만복래,인천 부평구 주부토로 20-2 1층,0,0
해피+24시편의점,광주 북구 하서로 330,0,0
ALWAYSMART,경기 고양시 일산동구 백마로 501-2 ,0,0
복권백화점,경기 여주시 세종로 41 1층,0,0
유명복권대박,강원 강릉시 율곡로 2793,0,0
희망복권방,전남 나주시 풍물시장1길 3,34.992633706,126.709466346
서재강변로또,대구 달성군 다사읍 서재로 172,0,0
로또판매점,충북 청주시 서원구 현도면 선동리 502-5 gs25편의점,0,0
이마트24당진합덕점,충남 당진시 합덕읍 덕평로 561 ,0,0
로또복권,경북 김천시 신음새동네길 13 ,0,0
버스카드판매대,서울 관악구 신림로 145-2 ,0,0
다모아복권,서울 구로구 경인로19길 4 ,37.495923058,126.842797396
로또온천장점,부산 동래구 중앙대로 1520 북쪽출구 빵집,0,0
영재서적해강점,부산 해운대구 해운대로 428 올림픽타운상가101호,35.165751305,129.140893524
로또명당,대구 북구 동천동 878-4번지 ,0,0
GS로또(호계수성),울산 북구 호계동,0,0
한아름 복권판매점,경기 광주시 광동로 50 ,0,0
복권닷컴,강원 양양군 양양읍 양양로 62 ,0,0
봉황로또,전북 임실군 호국로 1721  ,35.616281452,127.289063580
이마트24구미황상점,경북 구미시 수출대로 555,0,0
가판 창동역점,서울 도봉구 마들로11길 73 창동역문화마당앞,0,0
토큰판매소,서울 송파구 바람드리길 62 ,0,0
잠실매점,서울 송파구 올림픽로 269 잠실역 8번출구 앞 가판,0,0
다인로또,부산 기장군 정관로 830 동부산합동공인중개사 ,35.324234554,129.202826851
슈퍼복권나라,부산 부산진구 범일로142번길 31 1층 복권방,0,0
대원슈퍼마켓,부산 수영구 수영로 524 ,0,0
마두역상행선 가판대,경기 고양시 일산동구 중앙로 1181 교보생명 일산사옥 마두역상행선가판대,0,0
차부상회,경기 김포시 통진읍 조강로 50 ,0,0
대박천국,경기 부천시 수도로 194 중앙블리체 108호,37.519256040,126.786488620
백석상회,경기 양주시 백석읍 양주산성로 550 ,0,0
동명슈퍼,강원 속초시 중앙로 205 GS25동명점,0,0
복권나라,서울 관악구 남부순환로 1739-9 ,37.482802711,126.943497088
대만상사,서울 성북구 보국문로11길 30 ,37.608760338,127.008346927
종합가로판매점113호패션TV앞,서울 중구 을지로 264 롯데 FiTin ,37.565729305,127.007067222
행운을주는사람들,충북 충주시 연수상가길 42 1층 복권방,36.987641681,127.931628220
행운을주는사람들,충북 충주시 연수상가길 42 1층 복권방,0,0
이마트24보령골드점,충남 보령시 대천방조제로 20 주2동 1~2호,36.346280702,126.588893508
역전복권방,충남 예산군 아리랑로 7 ,36.686337616,126.830155306
또또복권방,전북 익산시 고봉로32길 3,35.959810066,126.971689260
노다지복권방,전남 여수시 봉산1로 12 ,0,0
강일코사할인마트,서울 강동구 고덕로97길 29 강일리버파크9단지아파트 105호,0,0
천일슈퍼,서울 구로구 구로3동 1124-72번지 ,0,0
꽃제비칼국수,서울 노원구 광운로12길 13,37.621305494,127.059900792
한양슈퍼복권,서울 성북구 지봉로24길 65,37.582326059,127.020456328
복권명당,서울 중랑구 면목로 362 1층,37.584339767,127.088499018
형제상회,대전 서구 계룡로 664-1,0,0
GS25(고양주교점),경기 고양시 덕양구 마상로113번길 68 1층 3호,0,0
GS25(고양주교점),경기 고양시 덕양구 마상로113번길 68 1층 3호,37.662914551,126.838420379
GS25(고양주교점),경기 고양시 덕양구 마상로113번길 68 1층 3호,0,0
드림복권전문점,경기 평택시 평남로 651 ,0,0
천하명당복권방,경기 평택시 오성면 죽리 1-6 마키리오스빌딩1층107호,0,0
홍익슈퍼,강원 강릉시 가작로 311 복권판매점,0,0
행운로또,충북 진천군 덕금로 792 편의점 내,0,0
CU(정읍인네점),전북 정읍시 조곡천1길 60,0,0
탑로또,경남 거제시 거제중앙로 1787 서원탑훼밀리마트 서원탑훼밀리마트고현점 내,34.878272407,128.627949407
천하명당로또,서울 은평구 증산로9길  17 ,37.585698210,126.908596399
이마트24 일산덕이점,경기 고양시 일산서구 미래로 164  ,0,0
럭키복권방,경기 수원시 영통구 센트럴타운로 15 아이플렉스 아이플렉스104호,0,0
꿀단지로또,경기 평택시 여술1길 100 평택스마트빌포레 101-B호,36.989563324,126.841542916
왕대박복권,전북 전주시 덕진구 가련산로 17 ,0,0
오로라복권방,서울 광진구 뚝섬로 625 국민은행자양동지점 50m,37.532297336,127.079117172
가판대,서울 도봉구 마들로 859-19 도봉산역 1번출구앞 가판대,0,0
돈벼락맞는곳,부산 동구 조방로49번길 18-1,0,0
복권전문점,인천 부평구 원적로 437 ,37.503927457,126.715082054
일등로또,인천 서구 청라커낼로 252 청라 롯데캐슬 제비동 제1층 107호  CU청라캐슬점,0,0
버스매표소 복권판매소,인천 중구 우현로 69 중앙로지하상가 163호,0,0
대박마트,대전 중구 충무로 124,0,0
천사마트,충남 천안시 서북구 두정로 117 상가1층6호,0,0
알리바이(나주점),전남 나주시 나주로 142 알리바이,0,0
씨스페이스(범어사역점),부산 금정구 중앙대로 2097,0,0
교통카드충전소,경기 고양시 덕양구 화정로 지하 60 화정역 2번출구,0,0
행복한사람들 (흥부네),경기 광주시 곤지암읍 경충대로 763 ,37.355584875,127.325398607
매탄동슈퍼,경기 수원시 영통구 매봉로49번길 51 ,37.272665654,127.050453805
행운을주는로또판매점,경기 안산시 단원구 초지로 90 태영프라자 태영프라자111호,0,0
퓨전로또판매점성동점,경북 경주시 원화로 291,0,0
버스토큰판매소,서울 구로구 시흥대로 577 꽃집 옆 가판대,37.484391162,126.902274872
마두역상행선 가판대,경기 고양시 일산동구 중앙로 1181 교보생명 일산사옥 마두역상행선가판대,37.652247133,126.777088979
LG슈퍼,경기 광명시 연서로 10 ,0,0
노다지복권방서정지점,경기 평택시 서정역로 23 ,0,0
충무로또45국도점,충남 아산시 충무로 647 ,36.836644501,127.010921475
제일복권,경남 양산시 양산역2길 7 대상골드타워 103호 복권판매점,0,0
행운로또복권방,경남 창원시 진해구 안골로 298 B1층 복권판매점,0,0
엘도라도복권점문점,서울 광진구 용마산로 47,37.557861629,127.087688861
가판14호,서울 중구 퇴계로 37 ,0,0
동해복권전문점,강원 동해시 발한로 226-1 ,0,0
로또복권 하대점,경남 진주시 도동로 188 ,35.187032498,128.122449956
소문난복권명당,서울 성북구 돌곶이로 29,0,0
한주복권방,인천 연수구 인권로 9  1층 CU,37.418643767,126.651441702
안성맞춤,경기 안성시 안성맞춤대로 1099-1 ,37.011083490,127.269915620
행운나라복권방,경기 안양시 만안구 충훈로 95,0,0
황금복권,강원 원주시 단계동 808 삼익상가 105호,0,0
편의점사랑(그린신화점),충북 청주시 청원구 충청대로 53,36.661879572,127.491198150
세븐일레븐광천중앙로또판매점,충남 홍성군 충절로 966 1층 세븐일레븐 편의점내,0,0
기찬복권방,전남 영암군 중앙로 79 1층,34.803130699,126.699457103
미나식품(로또판매점),서울 강서구 금낭화로 91-12 ,37.573528114,126.810704962
세진전자통신,대구 서구 서대구로 156,35.871903122,128.555202839
버스표판매소,경기 고양시 덕양구 중앙로557번길 7-23 비금빌딩앞,0,0
마두5번출구가판로또,경기 고양시 일산동구 중앙로 1200 삼희골드프라자 ,0,0
포유25대호점,경기 오산시 대호로  104 ,0,0
썬마트,충북 청주시 흥덕구 진재로23번길 25,0,0
가판점,서울 서초구 효령로 283 가판,37.484999662,127.015025990
인터넷 복권판매사이트,동행복권,0,0
버스매표소,인천 부평구 부평대로 3 가판,0,0
하늘과바다,인천 부평구 부개동 67-9번지 ,0,0
장터슈퍼,대전 동구 대전로 663-2,0,0
대박로또방,경기 광명시 광명동 158-789번지 1층편의점,0,0
GS25(상동서해점),경기 부천시 소향로 25 서해프라자106,0,0
행운복권방,경기 수원시 권선구 구운로 46-1 103호,37.277952314,126.973458390
로또복권판매점,경기 안산시 상록구 구룡로 14 ,37.311557894,126.867465614
부발로또,경기 이천시 무촌로 95 1층,0,0
꿈로또복권전문점,강원 강릉시 옥천로 47,37.759313580,128.900527864
복권방,강원 원주시 관설동,37.314281050,127.971673116
CU고창강호점,전북 고창군 중거리당산로 88 굿모닝빌 1층 103호 CU편의점 내,35.427806765,126.697764880
로또편의점,전북 전주시 덕진구 아중로 173 ,35.827098467,127.168286755
현아비디오로또,전남 순천시 풍덕주택길 90 현아비디오내,0,0
종합복권방,전남 해남군 해남로 34 종합복권방편의점 ,0,0
범어로또판매점,경남 양산시 목화로 52 좌측 복권판매점,0,0
한일로또,인천 남동구 경인로 664-1 1층점포101호,0,0
행운슈퍼,대전 대덕구 오정로100번길 37 ,36.355955592,127.409319708
천동마트,대전 동구 천동,36.318189891,127.443736314
우리로또복권,경기 연천군 청산면 청신로 91,37.982989090,127.069110993
근대화온천슈퍼,충남 아산시 삼동로 94-1 ,0,0
현대마트휴게실,전북 군산시 경포천동길 26 ,0,0
북마산복권전문점,경남 창원시 마산합포구 북성로 98 ,0,0
운수대통가판점,서울 성동구 왕십리로 327 ,37.562395255,127.033231774
GS25(서면제일점),부산 부산진구 부전동 220-1 ,0,0
남경슈퍼,부산 연제구 연수로 204-1,0,0
포시즌신리점. 은비복권,부산 연제구 연수로 144 포시즌실리점 내,0,0
로또구영편의점,울산 울주군 범서읍 구영로 100 구영프라자1층111호,35.573619376,129.241362699
태양정보통신,경기 광주시 고불로 56 상가1층,37.393240912,127.231820702
에이원,경기 안양시 동안구 관평로319번길 29,37.405117579,126.955935105
나나 복권판매소,경남 양산시 상북중앙로 319 엘지홈장식 ,35.412190519,129.059189595
가로가판대,서울 관악구 시흥대로 572 한성빌딩 ,0,0
가로가판대,서울 관악구 시흥대로 572 한성빌딩 ,37.483878462,126.902808370
가로가판대,서울 관악구 시흥대로 572 한성빌딩 ,0,0
베스토아(용전2호),대전 동구 동서대로 1689 복합터미널서관1층59호,0,0
세븐일레븐 로또판매점,경기 광주시 오포읍 신현리 399-3 ,0,0
대박로또점,경기 구리시 갈매동 604-2 1층 세븐일레븐,0,0
동탄 반송 복권방,경기 화성시 동탄반송3길 68 103호,37.210539521,127.068214724
로또명당,충남 천안시 동남구 목천읍 천안대로 103 5호,0,0
드림로또,전북 전주시 덕진구 소리로 198 꿈이있는교회 ,0,0
훼미리마트 우아대로점,전북 전주시 덕진구 건산로 276,35.835487260,127.167337619
제철로또대리점,전남 광양시 광장로 125 시티프라자A동116호,34.935434461,127.694249697
해피데이24복권,경북 고령군 다산면 평리리 253-2번지 ,0,0
행운의집,경북 안동시 퇴계로 104 1층 행운의집 복권방,0,0
영광정보통신,서울 성북구 화랑로 92 1층 우측1호,37.602689514,127.042513446
복권방,부산 사하구 장림번영로 25 ,35.080948548,128.968210408
로또복권,대구 북구 연암로22길 1 1층 복권판매점,0,0
CU로또,인천 미추홀구 인주대로 128 서광조명상사 ,0,0
로또복권방,인천 연수구 독배로40번길 7 103호,0,0
새상무복권,광주 서구 치평로 30 수암빌딩 1층 102호,35.149936985,126.847669323
교통카드충전소,경기 고양시 덕양구 화정로 지하 60 화정역 2번출구,37.635315291,126.829417538
로또복권슈퍼(국제꽃화원),경기 의정부시 동일로 681,0,0
복권나라,강원 삼척시 도계읍 도계리 393-1번지 ,0,0
로또명당인주점,충남 아산시 서해로 519-2 ,36.877624712,126.896939465
제일복권,경남 양산시 양산역2길 7 대상골드타워 103호 복권판매점,35.335573489,129.027955848
미나식품(로또판매점),서울 강서구 금낭화로 91-12 ,0,0
CU마차길점복권방,서울 금천구 두산로 50 CU독산마차길점 편의점,37.470186091,126.893487743
천하명당복권방동소문점,서울 성북구 아리랑로5길 12-2 ,37.596726136,127.014647334
잠실매점,서울 송파구 올림픽로 269 잠실역 8번출구 앞 가판,0,0
신간판,서울 중구 무교로 24 ,37.568121164,126.979476996
돈벼락맞는곳,부산 동구 조방로49번길 18-1,35.139180231,129.059931745
코리아로또,부산 북구 구포동 587-5번지 누리마트내코너,0,0
CU(알리앙스점),대구 달서구 달구벌대로 1562,35.850110333,128.538034309
대박천하마트,인천 부평구 굴포로 48 ,37.511554493,126.726273718
