,name,address
3333,엘지25동명점,경기 안산시 단원구 선부광장로 27 신안골드리치빌딩 122-2호
3334,주택복권,경기 이천시 영창로 187 
3335,팡팡복권마트.잡화슈퍼,전북 전주시 덕진구 가리내로 26 
3336,끌레리띠,경남 창원시 마산회원구 구암서6길 12 
3337,복권명당우장산역점,서울 강서구 내발산동  719-6번지 가판(우리은행옆)
3338,오렌지마트,부산 사하구 장림번영로 96 사하베스티움아파트 105동 101호
3339,대박복권,대구 달서구 이곡동  1000-83번지 세븐일레븐편의점 내
3340,노다지복권방,"대전 동구 대전로 437,(가오동) "
3341,복권,서울 관악구 낙성대역길 91 우선빌딩 1층
3342,현아상회,부산 남구 동명로145번길 3 
3343,동명로또,부산 사상구 사상로 90 국제금고 사무용가구 
3344,홈돌이로또복권,인천 남동구 경원대로 971 삼성홈플러스간석점2층내
3345,럭키상사,인천 부평구 부평동  199-20번지 씨스페이스편의점내(가나베스텔105호)
3346,씽크로또,광주 서구 시청로 6 세븐일레븐편의점
3347,행복한집,"경기 오산시 경기대로148번길 8,(원동) "
3348,복권방,"경기 하남시 신장로 122,(신장동) "
3349,현대복권방,서울 동작구 사당동  323-12번지
3350,한경종합광고,서울 송파구 백제고분로 198 정민빌딩 
3351,노다지복권방,대전 대덕구 계족산로 23 
3352,돈돈복권방,대전 서구 계룡로 560 
3353,천하명당,경기 이천시 경충대로 3145 목도빌딩 
3354,훼미리마트 우아대로점,"전북 전주시 덕진구 건산로 276,(우아동2가) "
3355,왕대박복권고령점,경북 고령군 중앙로 15 
3356,클린마트,서울 은평구 응암동  61-53번지 1층
3357,모아주류뱅크광화문점,서울 종로구 통의동  47번지
3358,오렌지데이연산제일점,부산 연제구 반송로 12 CU마트내 별도부스
3359,태양슈퍼마켓,부산 해운대구 신반송로 171 삼한115호
3360,서재강변로또,"대구 달성군 다사읍 서재로 172,(서재리) "
3361,인생대역전,인천 계양구 임학동  10-10번지
3362,럭키뱅크,"대전 동구 계족로 491,(용전동) "
3363,보람복권방,울산 남구 화합로  194 18-1
3364,행운복권,경기 군포시 곡란로 24 매화아파트상가 108호
3365,센타슈퍼,경기 안산시 상록구 광덕1로 369 센타프라자 센타프라자115호
3366,로또복권,경기 화성시 사강로 172 
3367,,서울 서초구 신반포로 194 강남고속버스터미널 코너1호점 (하차장로또)
3368,로또복권,서울 종로구 숭인동  228-6번지
3369,썬마트,대전 서구 관저동  1109번지 신선타워105호 GS25편의점
3370,복권천하문화점,"대전 중구 천근로 23,(문화동) "
3371,와이마트,"전북 전주시 완산구 유연로 268 101, 102, 103호"
3372,대학도슈퍼,"부산 사상구 가야대로 366-1,(주례동) "
3373,CU(군포덕산점),경기 군포시 고산로250번길 32 덕산아파트 덕산아파트상가 1층
3374,금산로또,경남 진주시 금산로 36 1층
3375,스파,서울 노원구 동일로 1493 상계주공아파트(10단지) 주공10단지종합상가111
3376,복권나라(들안길),대구 수성구 들안로 165 
3377,로또명당상동점,경기 부천시 송내대로265번길 17 효성프라자108호
3378,스파,서울 노원구 동일로 1493 상계주공아파트(10단지) 주공10단지종합상가111
3379,교통카드판매대,서울 송파구 송파대로28길 27 송파성원쌍떼빌 공영주차장앞가판
3380,가로판매점,서울 중구 서소문로 109 
3381,로또복권,부산 남구 신선로 317-1 
3382,훼미리로또,광주 남구 봉선로 164 삼환빌딩 CU봉선쌍용점 내
3383,파크애비뉴,경기 화성시 동탄공원로3길 40-6 102호
3384,방아다리24시,"충북 청주시 상당구 상당로 186,(수동) "
3385,복권명당,"경북 경산시 경안로 214,(중방동) "
3386,대림통상,울산 중구 신기14길 1 일신아파트 일신아파트상가102호
3387,로또명당가두판매점,경기 안양시 동안구 경수대로 848-2 동안구가로판매대2005-00065 
3388,CU(수유대로점),서울 강북구 노해로 121 두울빌딩
3389,가판점1호,서울 마포구 합정동  383-14번지
3390,주안로또,인천 부평구  부평1동 부평1동 529-40번지동아웰빙타운내추럴편의점내109
3391,현대슈퍼,광주 서구 상무대로 871 
3392,대박로또판매점,경기 수원시 장안구 서부로 2129-1 태양공예가구 
3393,복권마당,경기 연천군 전곡읍 전곡로144번길 10 1층
3394,오창중앙복권,충북 청주시 청원구 오창읍 중심상업로 47 103호
3395,세방매점,경북 경주시 산업로 4447 (용강동)
3396,오늘을잡아라,서울 도봉구  창동 창동  74-5번지신원빌딩1층
3397,복권나라,서울 송파구 백제고분로32길 23 1층복권나라
3398,로또복권,대구 동구 아양로 294 1층
3399,삼정로또복권방,광주 북구 삼정로 10 두암주공4단지아파트 주공4단지 1층 우리마트
3400,영화모음,경기 수원시 장안구 금당로39번길 6 뉴타운프라자A-107
3401,Letsgo복권유통,전북 전주시 덕진구 무삼지로 29 
3402,행운의집,경북 안동시 퇴계로 104 1층 행운의집 복권방
3403,구산복권방,경남 김해시 가락로 291 보보스빌딩 107호
3404,복권방,서울 관악구 신림동  94-124번지
3405,승차권판매소,대구 남구  대명동 대명동 2297-1번지토큰박스
3406,잘찍어로또방,경기 평택시 안현로서5길 62 
3407,돈벼락맞는곳,경남 김해시  한림면 한림면 병동리980-7번지
3408,GS25(양산문성),"경남 양산시 웅상대로 955,(평산동) "
3409,GS25(진해제일),"경남 창원시 진해구 중원로 87,(화천동) "
3410,원희슈퍼,제주 제주시 신광로 28 
3411,우일,서울 송파구 마천로 235 
3412,대구연쇄점,부산 부산진구 중앙대로783번길 8 
3413,GS25(서면새싹),부산 부산진구 새싹로14번길 13 
3414,천하명당복권,"대구 북구 칠곡중앙대로 545,(읍내동) "
3415,타임마트,대전 서구 동서대로 696 프라임빌딩2차 1층 102호
3416,원당역복권방,경기 고양시 덕양구 성사동 410-17번지
3417,대박DREAM,경기 광명시 광명로928번길 10 
3418,천하명당,강원 강릉시 주문진읍 연주로 310-1 복권판매점
3419,행운의집,경북 안동시 퇴계로 104 1층 행운의집 복권방
3420,온라인복권방,서울 동대문구 용두동  9-2번지
3421,사이버정보통신,부산 부산진구 동평로 409 백조상가동103-1호
3422,대박천하마트,인천 부평구 굴포로 48 
3423,씨스페이스 구미옥계 대박점,경북 구미시 흥안로 31 씨스페이스 내
3424,오렌지로또,부산 부산진구 복지로 77 1층 오렌지데이
3425,대박유통,부산 중구 구덕로 80 1층
3426,천하명당,"경기 안양시 동안구 부림로 121 동아프라자아케이드 제125,제126"
3427,삼거리복권방,경기 파주시 광탄면  신산2리358-33번지
3428,올인(allin),경기 화성시 3.1만세로 1147 
3429,88마트,전남 보성군 중앙로 73-1  
3430,환희복권방,경북 포항시 남구 상공로 243 1층 복권방
3431,돈벼락맞는곳,경남 김해시 한림면  병동리    980-7
3432,복권방,경남 창원시 마산합포구 어시장7길 18 회상가 중앙상가 1호
3433,경일통신,경남 창원시 마산회원구 북성로 340 
3434,가판점(신문),서울 영등포구 양평로 48 
3435,복권명당,경기 안산시 상록구 건건로 41 
3436,로또통신,경기 안성시 장기로 36 
3437,노다지복권방,경기 파주시 문향로67번길 2 순금당안경원 
3438,로또복권,경기 평택시 팽성읍  객사리126-3번지GS25평택송화점
3439,복권방,강원 원주시 관설동  1702-1
3440,또와식품,서울 강서구 양천로 694 
3441,로또복권방,부산 부산진구 전포동  692
3442,마리오슈퍼,경기 부천시 송내대로265번길 85 뱅뱅프라자 1층 118호
3443,황금 복권방,경기 용인시 기흥구 어정로 129 어정프라자 어정프라자 103호
3444,현대슈퍼,광주 서구 상무대로 871 
3445,CN마트,울산 동구 대학길 76 1층102호
3446,성진,"경기 성남시 수정구 모란로 91,(태평동) "
3447,보물단지,"경기 시흥시 서촌상가2길 10 1층 109호(정왕동,두원프라자)"
3448,행복충전소,경기 평택시 탄현로 332-2 
3449,동해복권방,"강원 강릉시 하평길 40,(포남동) "
3450,로또복권장항점,충남 서천군 장항읍  창선리   632-2
3451,흥건슈퍼,전북 전주시 완산구 거마평로 25 흥건1차아파트상가 흥건슈퍼
3452,로또복권,서울 관악구 난곡로 247 
3453,-,서울 금천구 독산동  1012-15번지 1012-15
3454,가로판매대제13호,"서울 중구 퇴계로 36,(남창동) "
3455,복권나라,"대구 달성군 논공읍 논공중앙로 106,(북리) "
3456,준원슈퍼,대전 중구 보문로260번길 43 
3457,주엽간판점,경기 고양시 일산서구 중앙로 1437 화성프라자 도로
3458,로또훼미리마트왜관점,경북 칠곡군 중앙로 236-1 1층
3459,씨스페이스(정릉3점),서울 성북구 솔샘로6길 66 청수한의원 
3460,행운마트,서울 송파구 마천로15길 9 1층
3461,로또,"서울 중구 퇴계로86길 42,(신당동) "
3462,로또복권방,인천 부평구 광장로 16 부평민자역사 지하 2층 223호
3463,한아름슈퍼,울산 남구 야음동  371-43번지
3464,로또휴게실,경기 용인시 기흥구 용구대로 1885 
3465,로또경주고속점,"경북 경주시 태종로 695,(노서동) "
3466,럭키슈퍼,서울 양천구 중앙로 251 101호
3467,왕대박복권,인천 부평구 동수천로 108 1층
3468,로또복권문수점,울산 남구 무거동  1195-9번지CU마트점포 내
3469,버스표판매소 로또판매점,경기 고양시 덕양구 토당동 799-46능곡역앞
3470,성진,"경기 성남시 수정구 모란로 91,(태평동) "
3471,GS25(안산산호),경기 안산시 단원구 선부광장1로 69 산호한양아파트 상가동 
3472,모현복권방 및 편의점,경기 용인시 처인구 백옥대로 2383 
3473,CU(원주무실점),강원 원주시 시청로 84 1층 CU편의점
3474,로또명당인주점,충남 아산시 서해로 519-2 
3475,플러스하나,전남 순천시 우석로 49 플러스하나
3476,동원복권,경남 양산시 북정중앙로 30 
3477,월드24시,"서울 은평구 통일로 855-15,(갈현동) "
3478,부영마트,서울 중랑구 상봉동  108번지
3479,CU(원종깨비점),경기 부천시 소사로 750 CU원종깨비점
3480,천하명당복권방,충남 홍성군 조양로 180 
3481,왕대박복권방,"경북 문경시 중앙로 15,(모전동) "
3482,GS25(쌍문사계절),서울 도봉구 쌍문동  217-3
3483,GS25 동작양지,서울 동작구 장승배기로10길  130 상가B동 105호
3484,태원정보통신,"서울 중랑구 봉우재로33길 80,(상봉동) "
3485,아로마포미둔산점,대전 서구 둔지로 15 경희빌딩1층
3486,로또복권방,충남 아산시 모산로 124 시대이발관 PGA스크린골프연습장내
3487,일등로또,전남 여수시 여문문화길 57-1 이마트24 편의점내
3488,부흥청과식품점,경북 경산시 하양읍 하양로 35 우방3차상가
3489,로또방,서울 강서구 방화동  618-14번지
3490,코리아로또성서공단점,대구 달서구 호림동  10번지코리아마트 내
3491,GS25(월평새미래),"대전 서구 월평로 33,(월평동) "
3492,공원복권방,울산 남구 대학로  60 제에이동 1층 가운데
3493,GS25(군포부곡점),경기 군포시 봉성로 108 
3494,율암25시편의점,경기 화성시 시청로 822-10 
3495,행운의집,경북 안동시 퇴계로 104 1층 행운의집 복권방
3496,유림상사,서울 구로구 신도림동  431-9번지
3497,GS25(계산동경),인천 계양구 계양문화로 55 도쿄프라자1층2호
3498,GS25(분당매화),경기 성남시 분당구 벌말로 41 성원프라자103호
3499,행운이랑대박이랑,경기 수원시 장안구 만석로 99 정자부동산 
3500,샘내로또판매,경기 양주시 산북동  333-13
3501,찬스365,경기 양평군 양서면  양수리562-6번지
3502,로또복권방,"경기 의정부시 평화로 223,(호원동) "
3503,올인(allin),경기 화성시 3.1만세로 1147 
3504,천안역로또토토복권방,충남 천안시 동남구 대흥로 237 아시아마트내
3505,텔레콤&로또,"전남 장성군 장성읍 영천로 150-1,(영천리) "
3506,가판대,서울 도봉구 마들로 859-19 도봉산역 1번출구앞 가판대
3507,GS25(신천으뜸),서울 송파구 백제고분로7길 48 
3508,GS25(십정센터점),인천 부평구 열우물로 161 B동
3509,천하명당복권방,경기 수원시 팔달구 효원로 36 
3510,복권명당,경기 안성시 승두길 62 
3511,천하명당복권방,경기 평택시 오성면  죽리67-11번지
3512,터지는복권방,충북 청주시 서원구 청남로 2034 1층
3513,GS25(논현동우),서울 강남구 봉은사로37길 13 논현갈비 맞은 편
3514,아이티텔랜드,서울 노원구 상계동  749 1층
3515,연화네마트,광주 북구 양산택지로 17 
3516,현대25시편의점,경기 고양시 덕양구 지도로 75 101호
3517,CU(단계공원점),강원 원주시 장미공원길 43-9 1층 CU편의점
3518,로또판매점,충남 당진시 당진읍  읍내리   227-3번지
3519,복권나라,전남 여수시 중앙로 62 1층
3520,월드24시,"서울 은평구 통일로 855-15,(갈현동) "
3521,행운복권방,서울 중랑구 면목로 423  1층
3522,GS25(뉴둔산타운),대전 서구 갈마역로 14 하이스트빌 하이스트빌1층104호
3523,노다지복권방,"경기 용인시 처인구 금령로 130,(마평동) "
3524,팡팡복권방,충북 진천군 상산로 71 
3525,행운복권,경북 구미시 진평동  119-2번지JM편의점 내
3526,복권일번지,경북 상주시 중앙로 250-1 
3527,성원마트,경남 창원시 성산구 대정로 73 성원1차아파트 성원1차상가120호
3528,현대서점,서울 동작구 등용로 127 대방동현대아파트 103동 2호
3529,신봉,충북 청주시 흥덕구 신봉동 168-8번지신봉삼성아파트3단지 앞도로변
3530,평강슈퍼,서울 노원구 노해로75길 14-2 중앙빌딩1층
3531,영광정보통신,서울 성북구 화랑로 92 1층 우측1호
3532,세원로또복권방,부산 수영구 수영로725번길 53 수영 엔스타Ⅱ 101호
3533,한꿈복권방,울산 중구 번영로  586 복권방
3534,돼지복권,충북 청주시 흥덕구 사직동 236-17번지청주대교 앞
3535,CU(전주우아점),"전북 전주시 덕진구 우아로 10,(우아동3가) "
3536,티켓코리아,서울 강남구 봉은사로 219 두남빌딩 1층 당첨의 명당
3537,하프타임(괴정점),부산 사하구 승학로284번길 42 
3538,하단복권,부산 사하구 당리동  304-3번지인더코너편의점
3539,세원로또복권방,부산 수영구 수영로725번길 53 수영 엔스타Ⅱ 101호
3540,복권왕국,인천 동구 화평동  449-2번지
3541,노다지복권방,울산 남구 두왕로 188 우주상가3호
3542,까치복권방,경기 시흥시 중심상가로 326 1층102
3543,서정천하명당,경기 평택시 송탄로 160 
3544,복권나라,"경기 포천시 소흘읍 죽엽산로35번길 1,(이가팔리) "
3545,복권명당,"충남 공주시 번영1로 41,(신관동) "
3546,대한민국마트,대전 유성구 전민로46번길 40 다세대주택 1층
3547,로또복권방,서울 강남구 강남대로122길 50 상명빌딩 103호
3548,나라시스컴,서울 영등포구 영등포로 225 영신상가1호
3549,운수대통복권방,부산 부산진구 전포대로200번길 13 
3550,행운복권방,"부산 중구 구덕로 47,(남포동5가) "
3551,은하로또(상인점),대구 달서구 월배로 105 1층101호
3552,탑포인트부평점,인천 부평구 부평동  557-1번지1층
3553,유공자로또방,대전 중구 오류동  149-29번지
3554,달동복권점,울산 남구 달동  592-1번지상가 101호
3555,굳프렌즈일산현대-24시편의점,경기 고양시 일산서구 일청로 40-1 1층
3556,역전광장상회,경기 파주시 금촌1동  329-19번지
3557,오뚜기복권방,충남 아산시 온천대로 1094 
3558,단골집편의점,서울 강동구 구천면로 194 
3559,태광통신,서울 성북구 동소문로 248 삼부아파트 105동 1층 1호
3560,증산점로또판매,서울 은평구 증산동  189-3
3561,백금당,부산 중구 중구로29번길 26 
3562,자유극장옆토큰판매소,"대구 중구 중앙대로 446-2,(화전동) "
3563,GS25(계산동경),인천 계양구 계양문화로 55 도쿄프라자1층2호
3564,대박찬스복권전문점,경기 포천시 소흘읍  송우리    452-9
3565,대박행운복권방,충남 아산시 온천대로 104 서해안 휴게소내 편의점
3566,천하명당초량점,부산 동구 중앙대로221번길 3 
3567,오천억복권방,광주 서구 상무대로 1087 
3568,노다지복권방,"경기 오산시 오산로 304,(오산동) "
3569,열두보석복권방,경기 용인시 기흥구 구갈로 74 구갈스포츠센타 구갈스포츠센터106호
3570,봉담복자리복권과편의점,경기 화성시 삼천병마로 1276 
3571,황금로또,강원 원주시 현충로318번길 35 1층
3572,행운복권방,강원 인제군 북면 금강로 23 1층
3573,강원복권방,"세종 조치원읍 조치원로 46-1,(상리) "
3574,CU(타워팰리스점),"서울 강남구 언주로30길 56,(도곡동, 타워팰리스) "
3575,한경종합광고,서울 송파구 백제고분로 198 정민빌딩 
3576,대영당안경원,"부산 동래구 충렬대로237번길 9,(수안동) "
3577,행복로또,광주 동구 남문로 699 행복로또
3578,프로피스,"경기 구리시 이문안로 11,(교문동) "
3579,스파,서울 노원구 동일로 1493 상계주공아파트(10단지) 주공10단지종합상가111
3580,연보슈퍼,서울 서대문구 연희동  78-43
3581,토큰판매소,서울 송파구 바람드리길 62 
3582,부일카서비스,부산 동구 자성로133번길 35 
3583,부일카서비스,부산 동구 자성로133번길 35 
3584,부일카서비스,부산 동구 자성로133번길 35 
3585,부일카서비스,부산 동구 자성로133번길 35 
3586,부일카서비스,부산 동구 자성로133번길 35 
3587,부일카서비스,부산 동구 자성로133번길 35 
3588,부일카서비스,부산 동구 자성로133번길 35 
3589,부일카서비스,부산 동구 자성로133번길 35 
3590,부일카서비스,부산 동구 자성로133번길 35 
3591,부일카서비스,부산 동구 자성로133번길 35 
3592,디딤돌,"대구 달서구 월곡로45길 110,(상인동) "
3593,힘찬슈퍼 복권방,인천 부평구 장제로 112 
3594,세븐일레븐동천점,광주 서구 유림로98번길 39 모든빌딩 
3595,주공슈퍼,경기 고양시 일산동구 장백로 59 주공아파트단지상가
3596,주공슈퍼,경기 고양시 일산동구 장백로 59 주공아파트단지상가
3597,대박찬스,경기 남양주시 진접읍 장현로 111 1층1호
3598,로또복권,경기 시흥시 정왕동  1859-14103
3599,GS25(안산팔곡),경기 안산시 상록구 본이로 83 1층 101호
3600,로또 슈퍼,"경기 의정부시 동일로 681,(금오동) "
3601,복권천하 미스터잉크동해점,강원 동해시 발한로 35 
3602,장미슈퍼,충남 부여군 부여읍 계백로 265 부여군청 로터리 부근
3603,삼례로또복권,전북 완주군 삼례읍 동학로 32 
3604,에버빌마트,"경북 안동시 강남5길 92,(정하동, 현진에버빌1차) "
3605,NG24,"경북 칠곡군 석적읍 북중리3길 59,(중리) "
3606,-,경남 김해시 계동로 220 102호 복권판매점
3607,합천우리복권방,경남 합천군 핫들2로 8 1층
3608,한라점,제주 제주시 노형동  2519-14 씨유대화점내
3609,강일코사할인마트,서울 강동구 고덕로97길 29 강일리버파크9단지아파트 105호
3610,GS25(구로제일),서울 구로구 구일로4길 33 103호
3611,교통카드판매대,서울 구로구 경인로 661 
3612,지원물산,"서울 노원구 공릉로 108,(공릉동) "
3613,돈벼락맞는곳,"부산 동구 조방로49번길 18-1,(범일동) "
3614,A복권방,대구 달서구 본리동  1199-8번지1층
3615,노다지복권방,인천 미추홀구 한나루로 400 학익시장 외7필지125호
3616,25시슈퍼,경기 시흥시 함송로14번길 13-17 홍익프라자1층107호
3617,평택로또판매,경기 평택시 평택2로 72 
3618,한아름매점,충남 홍성군 광천로 330 
3619,나주복권방,전남 나주시 빛가람로 736 센트럴빌딩 1층
3620,충남상회,서울 중구 마장로9길 49-19 
3621,뉴빅마트,부산 기장군 정관중앙로 48 106호
3622,뉴빅마트,부산 기장군 정관중앙로 48 106호
3623,동원드림마트,부산 동구 고관로 173 좌천동원드림타운 동원드림타운상가104동101호
3624,GS25(칠곡미래),대구 북구 동암로 181 
3625,로또슈퍼,광주 서구 상일로 37 모아제일아파트상가1층102호
3626,행운복권,경기 군포시 곡란로 24 매화아파트상가 108호
3627,둔전행운복권방,"경기 용인시 처인구 포곡읍 포곡로 110,(둔전리) "
3628,행운복권방,경기 의정부시 충의로 55 
3629,복권닷컴,강원 양양군 양양읍 양양로 62 
3630,하나로슈퍼,"충남 보령시 주공로 65 명천주공3,4,5차아파트 "
3631,신천하명당,충남 예산군 발연로 1 
3632,행운복권방,경남 양산시 덕계로 27 케리어에어컨난방 
3633,행운의집,서울 강동구 구천면로 220 
3634,한양슈퍼체인,"서울 성북구 지봉로24길 65,(보문동5가) "
3635,대박복권방,부산 해운대구 재반로 209-1 7통6반
3636,역전식품,인천 남구 도화동  80-83
3637,천하명당(염포점),울산 북구 염포로 643 
3638,화정역 4번출구,경기 고양시 덕양구 화정로 53 새롬프라자1층 100호
3639,대박복권방,경기 부천시 고리울로 51 고강빌딩1층
3640,버스매표소,경기 부천시 부천로 32 도로부지
3641,천하명당복권방,경기 수원시 팔달구 매산로 2 
3642,열두보석복권방,경기 용인시 기흥구 구갈로 74 구갈스포츠센타 구갈스포츠센터106호
3643,베스트올수성점,전북 정읍시 수성2로 28 영화마을 VIDEO 
3644,행운로또복권방,전남 광양시 대림오성로 146-1 
3645,대박복권방,서울 양천구 오목로 233 1층1호
3646,마두역상행선가판대,경기 고양시 일산동구 중앙로 1181 교보생명 일산사옥 마두역상행선가판대
3647,ING,경기 안양시 만안구 안양로 97 1층
3648,예술로또,"강원 영월군 영월읍 중앙로 44,(영흥리) "
3649,100억만들기,전북 전주시 덕진구 과학로 53  
3650,25시슈퍼,경남 창원시 마산회원구 봉양로 75-5 
3651,GS25(청담중앙점),서울 강남구 선릉로148길 32 
3652,종합가판점,서울 동대문구 왕산로 205 청량리역 청량리역 4번출구 가판점
3653,명당복권,서울 동대문구 왕산로 112-1 가판
3654,복권나라,부산 동구 범일동  44-13
3655,영화유통(1등복권방),울산 남구 신정로 19 삼성아파트 상가 204-101
3656,GS25(구리공원),경기 구리시 장자대로86번길 18 
3657,24시슈퍼,경기 군포시 번영로 497 금화프라자 금화프라자102호
3658,김포로또,경기 김포시 돌문로 48 한솔프라자101
3659,종합슈퍼마트,경기 성남시 분당구 야탑동 151테크노파크상가109호
3660,복권나라,경기 의왕시 부곡중앙로 3-2 의왕역로터리앞
3661,GS25(창원코아),경남 창원시 성산구 용지로113번길 7 초원상가 
3662,옥수정로또판매,서울 성동구 성수동2가  317-9
3663,가판점(신문),서울 영등포구 양평로 48 
3664,ALWAYSMART,경기 고양시 일산동구 백마로 501-2 
3665,복권왕국,경기 부천시 조마루로105번길 34-7 
3666,행운복권방,경기 포천시 솔모루로 86-1 
3667,대박행운복권방,충남 아산시 온천대로 104 서해안 휴게소내 편의점
3668,월드복권방,경남 통영시 북신시장1길 12 월드마트 내
3669,행운찬스복권방,"서울 강북구 덕릉로 140,(번동) "
3670,굿타임,"서울 서대문구 연희로 36,(연희동) "
3671,월드24시,"서울 은평구 통일로 855-15,(갈현동) "
3672,복권명당율하점,"대구 동구 율하동로23길 37,(율하동) "
3673,로또복권방,경기 군포시 산본로323번길 16-6 신명타워 신명빌딩1층1005호
3674,역곡중앙슈퍼,경기 부천시 부일로 724 
3675,온누리로또,경기 수원시 권선구 세류동 1075-2 1층
3676,백만장자,경기 용인시 기흥구 흥덕2로105번길 6 흥덕U프라자 흥덕유프라자111호
3677,이삭,전남 목포시 남악2로 54 남악프라자A동103호
3678,찬스365,경기 양평군 양서면  양수리  562-6
3679,복권백화점,경기 여주시 세종로 41 1층
3680,구산복권방,경남 김해시 가락로 291 보보스빌딩 107호
3681,로또구포점,부산 북구 덕천2길 23-3 1층
3682,주공24시편의방,대전 동구 옥천로180번길 19 판암주공아파트2차상가
3683,복권왕국,경기 부천시 경인로216번길 7 1층
3684,은미복권방,"경기 부천시 소사로794번길 6,(원종동) "
3685,복권마을,강원 강릉시 주문진읍  교항리 118
3686,돼지복권,충북 청주시 흥덕구 사직동 236-17 청주대교 앞
3687,행운복권방공단오거리점,"충북 청주시 흥덕구 산단로 4,(복대동) "
3688,버스카드충전소,서울 서초구 신반포로 205 반포쇼핑타운 6동쇼핑앞
3689,셀프카메라,부산 부산진구 가야대로443번길 30 
3690,복권방,부산 부산진구 엄광로 246 1층
3691,프로토베팅샵,부산 중구 국제시장2길 5 4호
3692,동산병원앞토큰판매소,대구 중구 동산동  194동산병원앞토큰판매
3693,대박나라복권방,인천 서구 가정로 120-1 
3694,오렌지24시원당점,경기 고양시 덕양구 성사동 702-81층점포1호1
3695,코사마트,"경기 부천시 오정로 203,(내동) "
3696,행운복권,충북 제천시 명륜로 67 1층
3697,KOREA마트,경북 구미시 구미중앙로42길 7 
3698,동원복권,경남 양산시 북정중앙로 30 
3699,캐논종합,서울 용산구 청파로 101 나진10동가125호
3700,부일카서비스,부산 동구 자성로133번길 35 
3701,로또복권방,경기 파주시 금촌동  374-11
3702,로또명당,인천 미추홀구 인주대로 463 
3703,GS25(압구정역),서울 강남구 압구정로28길 18 동헌빌딩1층
3704,세븐일레븐부산온천장역점,부산 동래구 중앙대로 1520 북쪽출구 빵집
3705,복권백화점,"경기 파주시 평화로 70,(금촌동) "
3706,행운예감,충북 충주시 빙현천변1길 9-1 도깨비만두 내
3707,둔포로또판매점,충남 아산시 충무로 1810 둔포로또판매점
3708,CU(구미원평점),"경북 구미시 송원서로8길 4,(원평동) "
3709,영화복권방,경남 김해시 덕정로 158 1층 커피전문점
3710,일등복권방,제주 서귀포시 성산읍  고성리    1197-8
3711,복권세상,서울 양천구 신월로 187 
3712,감전복권방,부산 사상구 새벽시장로 59 야따이 
3713,로또대박마트,대전 동구 대전로 248 샘터하우스슈퍼 로또대박마트
3714,화영하이퍼,경기 성남시 수정구 단대동 176-4번지
3715,버스표가판점,경기 안양시 동안구 관악대로 291 
3716,행복충전소,경기 평택시 탄현로 332-2 
3717,복권명당,"경북 경주시 동문로 46,(성동동) "
3718,일등복권편의점,대구 달서구 대명천로 220 1층
3719,운수대통,인천 남동구 석정로 479 
3720,왕대박복권,인천 부평구 동수천로 108 1층
3721,GS25(부평중앙),인천 부평구 부평대로 90 여산빌딩
3722,메트로복권,경기 성남시 분당구 성남대로916번길 5 관보골든쇼핑스포츠빌딩 1층 112호
3723,노다지복권방,"경기 용인시 처인구 금령로 130,(마평동) "
3724,로또복권방,"경기 평택시 지산로37번길 76,(지산동) "
3725,CU(포남뷰티점),강원 강릉시 남구길18번길 44 
3726,불국사명당복권,경북 경주시 산업로 3033 
3727,삼성열쇠공사,서울 동작구 만양로 90-1 예뜰미술학원 
3728,GS25(신림로점),"서울 동작구 보라매로 61-1,(신대방동) "
3729,통일복권방,서울 송파구 백제고분로7길 6 
3730,가판점,"서울 중구 퇴계로 123,(충무로2가) "
3731,가로판매점117호,서울 중구 장충단로 257 
3732,복권왕국,인천 부평구 동수로 168 
3733,GS25(중촌현대),대전 중구 목중로26번길 35 
3734,LG슈퍼,경기 광명시 연서로 10 
3735,경희슈퍼,경기 성남시 분당구 야탑로69번길 3 105호
3736,황금 복권방,경기 용인시 기흥구 어정로 129 어정프라자 어정프라자 103호
3737,복권,경기 의정부시 의정부동  153
3738,이수복권방,서울 동작구 동작대로27가길 36 조양 
3739,평화슈퍼,"서울 은평구 연서로 198-1,(대조동) "
3740,제이복권방,서울 종로구 종로 225-1 평창빌딩 1층 103호
3741,명동역5번출구가판,서울 중구 퇴계로 115 
3742,디딤슈퍼,경기 부천시 도약로 279 
3743,가판점,경기 부천시 자유로 33 이마트앞 지하도입구
3744,CU(횡성점),강원 횡성군 횡성로 401 
3745,공주복권방,충남 공주시 웅진로 210-2 
3746,현진식품,서울 구로구 중앙로 32 
3747,GS25 동래대산점,부산 동래구 명륜로 65 
3748,행운플러스,부산 사상구 괘감로 103 1층복권방
3749,복권휴게실,대구 달서구 월성동  819원더풀스파랜드상가1층 115호 116호일부
3750,대전하이퍼,대전 중구 보문산로 76 
3751,행운로또복권,울산 중구 학성동  153-2
3752,삼성통신,"경기 구리시 검배로 89,(수택동) "
3753,중앙로또,경기 안산시 단원구 고잔동 681-7대덕프라자 102호
3754,파란만장복권방,경기 화성시 효행로 1016 101호
3755,왔다복권,"충남 천안시 서북구 서부16길 9,(성정동) "
3756,킴스피씨,제주 제주시 용담2동  2681-35
3757,진흥복권방,서울 서초구 서초동  1315
3758,로또복권,부산 사상구 모라로192번길 20-83 모라3단지 나동 종합상가 102호
3759,수복슈퍼,부산 사상구 광장로37번길 34 1층
3760,씨유 대전원내점,대전 유성구 원내로 35 진잠종합시장 
