날짜,종가,등락율,시작가,최고가,최저가,거래량
2014-01-03,90700,-3.61,93500,94000,90300,77662
2014-01-02,94100,-3.09,97500,98400,93000,38997
2013-12-30,97100,1.36,96400,97400,96000,15218
2013-12-27,95800,0.21,95400,96800,94600,14689
2013-12-26,95600,-0.73,96300,96900,94300,28320
2013-12-24,96300,2.45,94700,96600,93200,26946
2013-12-23,94000,1.29,92900,95700,92500,27716
2013-12-20,92800,-0.43,92800,94000,92800,20770
2013-12-19,93200,-1.17,94700,95600,92200,23826
2013-12-18,94300,-0.74,94500,95400,92000,32515
2013-12-17,95000,-1.04,96900,96900,94300,10892
2013-12-16,96000,-1.13,96200,97000,94300,18455
2013-12-13,97100,0.00,97200,97200,95400,31266
2013-12-12,97100,2.53,95000,97100,93900,41192
2013-12-11,94700,0.74,93500,95800,93000,27739
2013-12-10,94000,0.64,93000,94000,92300,16638
2013-12-09,93400,0.76,94300,94300,92000,23052
2013-12-06,92700,-2.01,93800,95700,92700,19037
2013-12-05,94600,0.00,94600,95600,93200,17781
2013-12-04,94600,-0.73,94600,95500,94100,27092
2013-12-03,95300,0.00,96000,97000,94400,38643
2013-12-02,95300,-3.44,99000,99000,94800,64435
2013-11-29,98700,2.81,96700,98900,95900,71568
2013-11-28,96000,5.73,91400,97200,91100,79110
2013-11-27,90800,-0.11,90900,91400,90500,13433
2013-11-26,90900,-0.11,90400,91700,89700,17165
2013-11-25,91000,0.66,90600,91900,90000,15170
2013-11-22,90400,-1.20,91500,92400,90200,14489
2013-11-21,91500,0.22,91500,91700,89200,23911
2013-11-20,91300,3.28,87600,91800,87600,47103
2013-11-19,88400,0.11,87800,89000,87300,24391
2013-11-18,88300,1.85,87300,88900,87300,34024
2013-11-15,86700,2.48,84600,86900,84600,18411
2013-11-14,84600,-0.82,85000,86800,84600,13931
2013-11-13,85300,-1.39,87700,87700,85300,7606
2013-11-12,86500,-0.35,86800,87200,86200,11490
2013-11-11,86800,-1.25,88400,88400,85900,13753
2013-11-08,87900,2.81,86000,88700,85100,43188
2013-11-07,85500,-0.58,85200,86800,85200,21797
2013-11-06,86000,0.58,85600,86400,85000,20326
2013-11-05,85500,-2.40,86600,87100,84000,44218
2013-11-04,87600,-0.68,88200,88200,86400,26012
2013-11-01,88200,-1.45,89500,89500,87500,37992
2013-10-31,89500,-0.56,89600,90800,88800,15079
2013-10-30,90000,0.67,89900,90600,88500,16903
2013-10-29,89400,0.11,88400,89500,87900,17713
2013-10-28,89300,0.34,88300,89500,87900,12552
2013-10-25,89000,0.34,88700,89800,88100,20080
2013-10-24,88700,-2.85,90400,91200,88000,43591
2013-10-23,91300,-0.22,92800,93400,90100,50085
2013-10-22,91500,5.17,88000,91500,87200,45072
2013-10-21,87000,1.52,86500,87000,84600,18559
2013-10-18,85700,0.47,84100,86500,84100,17906
2013-10-17,85300,-1.50,86600,87000,82100,37454
2013-10-16,86600,-1.14,87500,88000,86600,20734
2013-10-15,87600,0.11,87500,88500,87300,25254
2013-10-14,87500,-1.91,88200,89200,87500,18960
2013-10-11,89200,1.13,88200,89700,87500,20574
2013-10-10,88200,-1.01,89100,89900,87700,20515
2013-10-08,89100,-0.34,89000,90000,88900,13679
2013-10-07,89400,-4.69,92100,92200,89400,57560
2013-10-04,93800,-0.95,94100,94400,93000,15373
2013-10-02,94700,0.53,95200,95200,93900,15249
2013-10-01,94200,-2.28,96500,96600,94000,24237
2013-09-30,96400,1.58,94000,96600,94000,18431
2013-09-27,94900,-1.76,96600,97000,94400,29535
2013-09-26,96600,-0.31,96200,96700,95000,21935
2013-09-25,96900,0.00,96900,97200,95600,24573
2013-09-24,96900,1.79,96000,96900,93900,56902
2013-09-23,95200,4.16,92400,95300,92100,46885
2013-09-17,91400,-2.45,93100,93400,90500,37629
2013-09-16,93700,-1.16,96000,96000,93100,26310
2013-09-13,94800,-1.25,95100,97700,94800,67976
2013-09-12,96000,2.35,93800,96100,93300,46838
2013-09-11,93800,0.21,94000,94000,92900,19320
2013-09-10,93600,2.18,91100,93600,91100,45527
2013-09-09,91600,1.44,90800,92300,89000,21236
2013-09-06,90300,-1.63,91600,92100,90000,30024
2013-09-05,91800,-0.11,91800,92600,91500,32343
2013-09-04,91900,-0.65,92500,93200,91800,18079
2013-09-03,92500,0.54,92200,93300,91500,20976
2013-09-02,92000,2.00,90500,92800,90200,33738
2013-08-30,90200,-0.11,90300,91100,89300,22709
2013-08-29,90300,1.12,90200,93500,89900,96542
2013-08-28,89300,0.56,87500,89500,85300,51141
2013-08-27,88800,0.34,87800,90800,87200,39331
2013-08-26,88500,0.57,88000,89000,87200,25546
2013-08-23,88000,-0.11,88100,89300,86600,45064
2013-08-22,88100,-2.97,88400,89600,86300,59049
2013-08-21,90800,-1.84,92700,94000,87700,118168
2013-08-20,92500,-6.28,98500,98500,92500,123964
2013-08-19,98700,-1.79,100000,100000,98500,34610
2013-08-16,100500,-1.47,100000,100500,98700,33281
2013-08-14,102000,0.99,101500,102000,100000,21375
2013-08-13,101000,0.50,100500,102000,100500,22849
2013-08-12,100500,-0.50,100500,102000,100000,19984
2013-08-09,101000,-0.98,101500,102000,100000,30849
2013-08-08,102000,0.00,103000,103500,102000,23729
2013-08-07,102000,-3.32,105500,105500,102000,39066
2013-08-06,105500,-1.40,106500,107500,104500,28226
2013-08-05,107000,3.38,104000,107000,103500,51550
2013-08-02,103500,-0.48,103500,104500,102500,27639
2013-08-01,104000,-1.42,104500,105000,102000,35487
2013-07-31,105500,0.48,105000,106500,104000,27120
2013-07-30,105000,-0.94,106500,106500,104000,21202
2013-07-29,106000,-0.47,107000,107000,105000,22496
2013-07-26,106500,0.47,107000,108000,105500,28421
2013-07-25,106000,1.44,105000,107000,103000,43378
2013-07-24,104500,2.96,104000,107000,103000,95389
2013-07-23,101500,-1.46,103000,103500,101500,34346
2013-07-22,103000,0.98,102000,103500,102000,25815
2013-07-19,102000,0.00,102000,103500,101500,31027
2013-07-18,102000,1.49,101000,103000,100500,37283
2013-07-17,100500,-0.50,100500,101500,100000,34569
2013-07-16,101000,0.50,101000,102500,100500,26928
2013-07-15,100500,-3.83,104500,104500,100000,78055
2013-07-12,104500,-1.42,105500,106500,104500,10841
2013-07-11,106000,2.91,103500,106000,103000,23615
2013-07-10,103000,-1.90,104500,106000,102500,15813
2013-07-09,105000,1.94,103000,106000,102500,28407
2013-07-08,103000,-2.83,107000,107000,102000,33984
2013-07-05,106000,-1.85,109500,109500,105500,34472
2013-07-04,108000,-0.92,109000,111000,107500,26349
2013-07-03,109000,-0.46,109500,111000,109000,28294
2013-07-02,109500,-0.45,109000,110500,107500,27360
2013-07-01,110000,1.85,107500,111000,106000,71121
2013-06-28,108000,4.35,105000,108500,104000,62958
2013-06-27,103500,1.97,101500,104500,101500,33308
2013-06-26,101500,1.50,101000,102500,99000,30437
2013-06-25,100000,-1.96,101500,102000,98700,71619
2013-06-24,102000,0.99,100000,104000,99600,32350
2013-06-21,101000,1.00,98000,102500,96800,61385
2013-06-20,100000,-4.31,103000,103500,98600,73348
2013-06-19,104500,2.96,101500,104500,101500,45664
2013-06-18,101500,1.81,100500,102000,96500,90129
2013-06-17,99700,-4.13,103500,104500,99500,71808
2013-06-14,104000,0.00,105000,108500,103500,55549
2013-06-13,104000,-2.35,106000,106500,103000,32022
2013-06-12,106500,0.00,106500,110000,104500,49978
2013-06-11,106500,-0.47,108000,108000,104000,47925
2013-06-10,107000,-0.93,108500,109000,106000,27810
2013-06-07,108000,5.88,102500,108000,102000,84208
2013-06-05,102000,-6.42,107000,108000,102000,123015
2013-06-04,109000,-5.22,116000,116000,108500,69078
2013-06-03,115000,0.88,114500,116000,114000,30941
2013-05-31,114000,-2.98,117500,118500,112500,94400
2013-05-30,117500,-0.84,119500,119500,117000,31799
2013-05-29,118500,0.85,119000,120500,118500,42692
2013-05-28,117500,-0.42,118000,118000,115500,27885
2013-05-27,118000,-0.42,119500,120000,117000,27352
2013-05-24,118500,2.60,115500,118500,115500,33054
2013-05-23,115500,-3.35,119000,119000,115000,68093
2013-05-22,119500,0.42,120000,121000,118000,81317
2013-05-21,119000,1.71,117000,119000,116500,33970
2013-05-20,117000,-1.27,117500,118500,115500,37815
2013-05-16,118500,-2.07,119500,121000,118000,47802
2013-05-15,121000,2.98,118000,121000,116000,54299
2013-05-14,117500,-3.69,121500,121500,115000,115902
2013-05-13,122000,2.52,119000,122000,119000,69889
2013-05-10,119000,-4.80,124500,124500,119000,87842
2013-05-09,125000,-3.47,129500,129500,122500,72477
2013-05-08,129500,1.97,127500,130000,127000,33729
2013-05-07,127000,-0.39,126000,130000,126000,56053
2013-05-06,127500,-1.16,129500,132500,125500,60420
2013-05-03,129000,-1.15,131500,132000,128000,51889
2013-05-02,130500,-4.74,135500,136000,130000,77439
2013-04-30,137000,0.37,136000,137000,135000,45274
2013-04-29,136500,1.11,136000,137000,134500,31614
2013-04-26,135000,1.89,132000,135500,131500,30149
2013-04-25,132500,-2.57,134500,135500,132500,37866
2013-04-24,136000,0.37,136500,137500,133000,59386
2013-04-23,135500,2.26,132500,135500,132000,47285
2013-04-22,132500,1.53,131000,133000,130500,25510
2013-04-19,130500,-1.14,132500,133500,129500,37931
2013-04-18,132000,-3.65,135000,136500,130000,92555
2013-04-17,137000,7.03,128500,137500,128000,127364
2013-04-16,128000,1.59,125000,128000,124000,29236
2013-04-15,126000,-1.18,129000,129000,125500,21577
2013-04-12,127500,1.59,124500,129000,124500,45630
2013-04-11,125500,0.80,125500,125500,122500,22926
2013-04-10,124500,2.05,122500,124500,120500,33857
2013-04-09,122000,2.52,118000,123000,118000,35122
2013-04-08,119000,-6.67,127500,127500,119000,64260
2013-04-05,127500,-0.78,128000,128500,125000,36188
2013-04-04,128500,-1.15,128500,129000,126000,35306
2013-04-03,130000,1.56,128000,130000,127000,36500
2013-04-02,128000,0.00,127500,130500,127000,56315
2013-04-01,128000,-2.66,131500,131500,127500,35614
2013-03-29,131500,0.00,131500,132500,129500,52907
2013-03-28,131500,3.54,127000,132000,126500,57179
2013-03-27,127000,-0.78,128000,128000,126500,36754
2013-03-26,128000,-1.16,130500,130500,127000,25521
2013-03-25,129500,1.57,129000,130500,128500,41010
2013-03-22,127500,0.00,126000,129500,126000,34088
2013-03-21,127500,-1.54,130000,130500,124500,53252
2013-03-20,129500,-2.26,132500,133000,128500,34366
2013-03-19,132500,-0.75,134000,134000,131000,29237
2013-03-18,133500,1.52,132500,135000,131500,35870
2013-03-15,131500,-3.66,135500,136000,131500,49877
2013-03-14,136500,1.87,135000,136500,134000,33419
2013-03-13,134000,-0.74,134500,135500,133000,33234
2013-03-12,135000,-2.53,138500,140000,133500,68112
2013-03-11,138500,1.84,135000,139000,133500,41940
2013-03-08,136000,2.26,134000,136000,133500,33016
2013-03-07,133000,0.00,132500,135000,132500,29058
2013-03-06,133000,0.00,133000,134000,131500,41124
2013-03-05,133000,0.00,134000,135000,132000,39665
2013-03-04,133000,-2.56,136000,136000,131000,60433
2013-02-28,136500,2.25,134500,136500,132500,79814
2013-02-27,133500,4.30,128500,134500,128000,103912
2013-02-26,128000,0.79,126500,128000,125500,26811
2013-02-25,127000,0.40,126500,128500,125000,24163
2013-02-22,126500,1.20,125000,126500,125000,26560
2013-02-21,125000,-0.79,125000,126000,122500,29774
2013-02-20,126000,0.00,127500,127500,125500,38856
2013-02-19,126000,1.20,125000,126500,123500,26700
2013-02-18,124500,0.00,125000,125500,122500,29365
2013-02-15,124500,-1.58,125000,127000,123500,37075
2013-02-14,126500,0.80,125000,126500,121000,50250
2013-02-13,125500,1.21,124500,128000,124500,43362
2013-02-12,124000,-1.20,125000,127000,124000,30165
2013-02-08,125500,-1.95,127000,129000,125000,40918
2013-02-07,128000,-1.54,130500,133500,128000,67038
2013-02-06,130000,3.17,126500,130000,126000,65421
2013-02-05,126000,-2.33,127500,129000,125000,48467
2013-02-04,129000,2.38,127500,129000,125000,58906
2013-02-01,126000,3.28,122000,126000,120500,62130
2013-01-31,122000,3.39,117500,122000,117500,49098
2013-01-30,118000,-0.42,118000,120000,117000,34756
2013-01-29,118500,-3.27,121000,122500,116500,77636
2013-01-28,122500,0.41,123000,123000,120000,21523
2013-01-25,122000,2.09,120000,122500,118000,37223
2013-01-24,119500,0.84,119000,122500,117500,60859
2013-01-23,118500,-2.47,122000,123000,118000,59990
2013-01-22,121500,-2.80,126000,126000,121000,69774
2013-01-21,125000,-0.79,127000,127000,124000,46240
2013-01-18,126000,3.28,122500,126000,121000,52371
2013-01-17,122000,2.09,118000,122000,118000,50223
2013-01-16,119500,-2.45,123500,123500,117500,46116
2013-01-15,122500,-2.00,123500,126000,121500,72256
2013-01-14,125000,4.17,120000,125000,120000,69376
2013-01-11,120000,0.00,121500,122000,118000,56309
2013-01-10,120000,-0.83,120000,121000,118500,45124
2013-01-09,121000,3.42,116500,122000,116000,60104
2013-01-08,117000,0.43,116000,118500,115500,17790
2013-01-07,116500,-1.69,119000,119500,115000,48013
2013-01-04,118500,1.72,116500,118500,115000,73720
2013-01-03,116500,3.10,113500,118500,113000,69931
2013-01-02,113000,0.89,113500,114000,111500,37269
2012-12-28,112000,1.36,111000,112500,108000,47779
2012-12-27,110500,-0.90,111500,113500,109500,49348
2012-12-26,111500,2.76,109500,111500,107000,41970
2012-12-24,108500,-1.36,110000,111500,107000,40307
2012-12-21,110000,3.77,106500,110000,106500,60149
2012-12-20,106000,0.00,106500,107000,104000,34905
2012-12-18,106000,0.00,106000,107000,104000,24681
2012-12-17,106000,-1.40,108000,108500,104500,40129
2012-12-14,107500,-2.27,108500,110000,106000,53957
2012-12-13,110000,3.29,105000,111500,105000,73677
2012-12-12,106500,3.40,103000,107500,103000,53514
2012-12-11,103000,-6.36,109000,112000,103000,109849
2012-12-10,110000,-0.45,109000,112000,106000,66332
2012-12-07,110500,-4.74,116000,116500,108500,95660
2012-12-06,116000,-5.31,123000,124000,115000,68190
2012-12-05,122500,2.51,119000,125000,117000,60459
2012-12-04,119500,-1.24,121000,121000,118500,26453
2012-12-03,121000,0.00,121000,121500,119000,47169
2012-11-30,121000,2.11,119000,121000,117000,64395
2012-11-29,118500,4.87,114500,118500,114000,87691
2012-11-28,113000,0.44,112500,114500,111500,34074
2012-11-27,112500,-5.06,117500,119000,112000,73712
2012-11-26,118500,1.28,117500,120000,116000,51847
2012-11-23,117000,-1.68,118000,119500,113500,71398
2012-11-22,119000,-3.64,126000,126000,116500,148326
2012-11-21,123500,-2.76,128000,128500,123500,37445
2012-11-20,127000,0.79,127500,127500,125500,44555
2012-11-19,126000,1.20,124500,131000,124000,72551
2012-11-16,124500,-0.80,124500,125500,121000,49047
2012-11-15,125500,-1.95,128000,130000,121000,78694
2012-11-14,128000,1.19,127000,128500,123000,40162
2012-11-13,126500,-1.94,130500,131000,126500,42826
2012-11-12,129000,0.39,126500,130000,126500,48676
2012-11-09,128500,-2.28,132000,132000,124500,92299
2012-11-08,131500,0.00,130500,135000,130000,51533
2012-11-07,131500,0.77,131000,133000,129000,64726
2012-11-06,130500,-0.76,131500,133500,128500,64979
2012-11-05,131500,6.05,124000,133000,123000,106768
2012-11-02,124000,-2.75,125500,128500,123000,159879
2012-11-01,127500,7.59,117500,128500,116500,131296
2012-10-31,118500,5.33,114000,118500,113000,159979
2012-10-30,112500,3.21,112000,114500,111000,161094
2012-10-29,109000,1.87,108000,111000,107500,58393
2012-10-26,107000,-3.60,111000,112500,105500,69636
2012-10-25,111000,-3.90,114000,114500,110000,111294
2012-10-24,115500,9.48,105500,115500,105000,114145
2012-10-23,105500,1.93,104500,106500,103000,67410
2012-10-22,103500,2.99,99900,105500,98500,65989
2012-10-19,100500,0.00,102000,102000,95200,90700
2012-10-18,100500,-5.19,107000,108500,99400,89898
2012-10-17,106000,-0.47,107000,108000,104500,47826
2012-10-16,106500,0.00,108500,109000,104000,66624
2012-10-15,106500,5.45,103500,108000,103000,161516
2012-10-12,101000,2.12,98600,101500,98000,35907
2012-10-11,98900,-0.70,99600,100500,98200,34006
2012-10-10,99600,-2.35,103000,103000,98900,29958
2012-10-09,102000,-0.97,103000,105500,101500,32202
2012-10-08,103000,-1.90,105500,106500,103000,34432
2012-10-05,105000,3.96,101500,105500,100000,49278
2012-10-04,101000,0.50,99900,102000,99400,67244
2012-10-02,100500,-4.74,105000,107000,100500,36520
2012-09-28,105500,0.48,105000,108000,103500,28571
2012-09-27,105000,0.00,104000,108000,102500,55623
2012-09-26,105000,-1.87,105000,108000,104000,41816
2012-09-25,107000,-0.47,106500,110500,103000,51636
2012-09-24,107500,-0.92,113500,113500,104500,197130
2012-09-21,108500,5.34,103500,114500,102000,62590
2012-09-20,103000,3.21,99800,103000,96800,53969
2012-09-19,99800,1.32,98500,100000,97900,59069
2012-09-18,98500,4.01,94100,98800,94100,42368
2012-09-17,94700,1.94,91900,95600,91400,39008
2012-09-14,92900,3.22,91000,93500,90100,42163
2012-09-13,90000,-2.39,92300,92500,89200,42927
2012-09-12,92200,1.65,90700,93000,89800,42994
2012-09-11,90700,-1.31,91000,91500,89700,23888
2012-09-10,91900,2.57,89800,92700,89600,32674
2012-09-07,89600,0.00,90000,90200,88800,17086
2012-09-06,89600,0.79,88300,89900,87300,22429
2012-09-05,88900,0.11,88000,90100,86000,17831
2012-09-04,88800,-1.22,90300,91900,88000,44190
2012-09-03,89900,5.02,86000,89900,85100,34153
2012-08-31,85600,-2.95,87400,89200,85600,28892
2012-08-30,88200,-1.78,90000,91300,85800,48562
2012-08-29,89800,0.22,89200,90200,88900,49078
2012-08-28,89600,0.00,89100,90000,87500,56028
2012-08-27,89600,-1.43,90900,93000,88100,62622
2012-08-24,90900,-4.32,94500,95000,90600,53541
2012-08-23,95000,-0.42,96600,97300,94400,60542
2012-08-22,95400,-0.10,95900,97900,95200,31558
2012-08-21,95500,-0.62,96800,98700,95200,28758
2012-08-20,96100,4.00,93400,99500,93200,44916
2012-08-17,92400,1.43,91900,92900,91300,23429
2012-08-16,91100,-0.33,90200,92900,90200,28472
2012-08-14,91400,2.35,90500,93000,89700,40919
2012-08-13,89300,0.00,88800,89700,87800,19408
2012-08-10,89300,-0.22,89600,90000,88700,22308
2012-08-09,89500,3.59,87700,89500,86900,33300
2012-08-08,86400,0.12,85800,88000,85600,29875
2012-08-07,86300,-1.37,87000,87300,84800,64291
2012-08-06,87500,-2.23,89900,90800,87200,29152
2012-08-03,89500,3.71,85200,91400,85100,61572
2012-08-02,86300,-3.36,89000,89000,86300,37249
2012-08-01,89300,0.68,89900,90000,88800,22174
2012-07-31,88700,-0.11,89800,90900,87400,30729
2012-07-30,88800,-1.55,90200,91100,87300,33619
2012-07-27,90200,1.01,89200,91300,88300,45102
2012-07-26,89300,2.64,88000,91600,85600,111145
2012-07-25,87000,7.01,82000,91700,81000,120887
2012-07-24,81300,0.12,80900,81400,80000,73584
2012-07-23,81200,-0.25,81200,83300,80000,44458
2012-07-20,81400,-2.28,83700,83700,80500,50401
2012-07-19,83300,0.73,81600,83500,81600,44939
2012-07-18,82700,2.48,81600,83500,80100,82212
2012-07-17,80700,-1.47,82400,83000,80300,43244
2012-07-16,81900,5.00,80100,81900,79300,51661
2012-07-13,78000,3.31,76500,78300,74600,56245
2012-07-12,75500,-3.70,77900,78200,75500,45825
2012-07-11,78400,4.26,74800,79000,74700,38094
2012-07-10,75200,-0.79,75900,76600,75000,27170
2012-07-09,75800,2.29,74100,75800,73500,16532
2012-07-06,74100,-1.20,74500,75300,74100,14006
2012-07-05,75000,1.08,74300,75500,74100,18328
2012-07-04,74200,-0.93,74400,76000,74200,17311
2012-07-03,74900,1.22,74900,75600,73700,44583
2012-07-02,74000,2.78,71200,74200,71100,34008
2012-06-29,72000,1.55,70100,73800,69800,15809
2012-06-28,70900,-1.94,72500,73300,70900,15309
2012-06-27,72300,-1.77,73000,73200,71000,17862
2012-06-26,73600,-0.27,73200,74400,72600,18101
2012-06-25,73800,0.41,73600,74700,73100,23878
2012-06-22,73500,-4.42,75900,76000,73500,31042
2012-06-21,76900,2.53,75900,77200,75000,22220
2012-06-20,75000,0.94,73900,75400,73300,16390
2012-06-19,74300,-0.80,75400,76800,73600,18483
2012-06-18,74900,0.40,74300,76500,74300,20936
2012-06-15,74600,2.19,72300,75600,72300,47541
2012-06-14,73000,5.49,69600,73000,69400,40939
2012-06-13,69200,-1.14,70100,70700,68300,16360
2012-06-12,70000,-0.14,70700,71700,70000,19283
2012-06-11,70100,-2.91,71300,72800,70100,24378
2012-06-08,72200,-2.04,73100,74200,72200,13973
2012-06-07,73700,0.96,72100,75400,72100,21501
2012-06-05,73000,4.29,70000,76500,70000,37323
2012-06-04,70000,5.26,65000,70600,65000,39689
2012-06-01,66500,-0.45,66500,67100,65600,15662
2012-05-31,66800,1.37,65900,66800,64900,14480
2012-05-30,65900,0.76,65000,66100,64500,16346
2012-05-29,65400,1.08,64800,65600,64200,13451
2012-05-25,64700,1.09,64000,66300,64000,18045
2012-05-24,64000,0.16,64800,65400,63700,11539
2012-05-23,63900,-2.44,64200,65100,63500,16851
2012-05-22,65500,5.99,62500,65500,61500,20737
2012-05-21,61800,2.32,61000,62300,60500,36800
2012-05-18,60400,-4.73,63400,63400,60400,26195
2012-05-17,63400,-0.78,62700,64900,62100,18975
2012-05-16,63900,-4.63,67000,69000,63800,34758
2012-05-15,67000,7.54,62600,71500,62100,55149
2012-05-14,62300,-4.89,64800,65700,62100,19605
2012-05-11,65500,-7.22,71500,71800,65500,25306
2012-05-10,70600,-0.28,71300,74300,70000,21983
2012-05-09,70800,4.73,67800,72400,67800,22142
2012-05-08,67600,0.30,66800,68000,66600,4926
2012-05-07,67400,-0.15,67100,67600,66400,9142
2012-05-04,67500,0.75,67400,68300,66700,11427
2012-05-03,67000,2.29,65500,67000,65400,21245
2012-05-02,65500,0.61,65100,66000,64800,13388
2012-04-30,65100,0.15,64800,65600,64800,5548
2012-04-27,65000,-0.46,64400,65800,63900,14920
2012-04-26,65300,2.03,64000,65600,63400,19722
2012-04-25,64000,-1.23,65000,65000,62400,8308
2012-04-24,64800,0.62,64100,65000,64100,14398
2012-04-23,64400,0.78,63900,64700,63700,9638
2012-04-20,63900,2.40,62200,63900,61700,11180
2012-04-19,62400,-0.48,62200,63700,62100,5239
2012-04-18,62700,0.64,61300,62900,61300,6118
2012-04-17,62300,0.81,61700,62700,61600,7694
2012-04-16,61800,-1.59,62500,62600,61100,10708
2012-04-13,62800,2.28,61000,62800,60600,16036
2012-04-12,61400,2.85,59200,61900,59200,16640
2012-04-10,59700,3.11,57800,59700,57200,11634
2012-04-09,57900,0.52,58200,58200,57100,5589
2012-04-06,57600,1.23,56500,58500,56200,8225
2012-04-05,56900,0.00,56800,57500,56500,7339
2012-04-04,56900,0.53,57200,57200,56600,6700
2012-04-03,56600,-1.57,57000,57700,56600,13270
2012-04-02,57500,1.59,56700,57700,56700,17452
2012-03-30,56600,-1.05,57800,57800,56600,8515
2012-03-29,57200,-0.35,57200,57600,56800,7956
2012-03-28,57400,1.06,56700,57400,56700,2204
2012-03-27,56800,-0.70,57200,57800,56800,5644
2012-03-26,57200,1.78,56200,57200,56200,7226
2012-03-23,56200,-0.71,57000,57000,56200,9735
2012-03-22,56600,-0.18,57000,57000,56500,8919
2012-03-21,56700,-0.35,56400,57000,56200,6947
2012-03-20,56900,0.00,56500,57000,56500,8665
2012-03-19,56900,0.89,55900,57100,55900,6707
2012-03-16,56400,1.08,55800,56400,55800,9448
2012-03-15,55800,-1.06,56200,56600,55800,7504
2012-03-14,56400,0.71,56300,57000,56300,10357
2012-03-13,56000,1.08,56300,56500,55800,13339
2012-03-12,55400,-0.18,55500,56400,55400,10426
2012-03-09,55500,1.09,55400,56000,55100,6339
2012-03-08,54900,-0.18,55100,55500,54900,23389
2012-03-07,55000,-1.61,55900,55900,55000,11263
2012-03-06,55900,0.00,55600,57000,55400,17442
2012-03-05,55900,-4.77,58300,58300,55800,27178
2012-03-02,58700,-1.18,59200,59800,58600,15471
2012-02-29,59400,0.17,60800,60800,59300,7744
2012-02-28,59300,-2.79,60800,60900,59300,14517
2012-02-27,61000,-0.65,61800,62000,61000,35480
2012-02-24,61400,-0.49,62300,62700,61400,4759
2012-02-23,61700,0.82,62300,62300,61300,4617
2012-02-22,61200,0.00,61000,62100,60400,8766
2012-02-21,61200,-1.13,61200,62500,61200,4617
2012-02-20,61900,1.48,60900,61900,60500,3888
2012-02-17,61000,-0.16,60400,61300,60400,9075
2012-02-16,61100,0.49,60600,61100,60200,7139
2012-02-15,60800,-0.33,60800,62200,60800,7455
2012-02-14,61000,-2.56,62200,62200,61000,11280
2012-02-13,62600,0.16,62400,63300,62300,9121
2012-02-10,62500,-1.26,62900,63200,62000,9101
2012-02-09,63300,0.16,63400,63500,62100,7899
2012-02-08,63200,-1.25,63300,64100,62300,8052
2012-02-07,64000,-2.14,62900,65000,62800,8363
2012-02-06,65400,6.17,61600,65400,60600,8605
2012-02-03,61600,-1.75,62400,62900,61200,31333
2012-02-02,62700,-0.48,62600,64400,62600,10748
2012-02-01,63000,4.13,60700,63500,60300,28432
2012-01-31,60500,0.00,60800,61700,60000,14612
2012-01-30,60500,0.67,59600,60700,59200,5605
2012-01-27,60100,-0.83,60100,60700,59600,9082
2012-01-26,60600,-0.16,60200,61200,59100,9655
2012-01-25,60700,1.68,60300,61000,59200,16700
2012-01-20,59700,2.75,57800,60400,57800,10652
2012-01-19,58100,0.00,58100,59300,58100,9680
2012-01-18,58100,-1.02,57700,59200,57600,11070
2012-01-17,58700,2.09,58000,59000,57500,5951
2012-01-16,57500,-2.21,59200,59200,56900,4752
2012-01-13,58800,3.52,56400,59100,56400,6985
2012-01-12,56800,-0.35,58100,58100,56200,4698
2012-01-11,57000,-1.21,58300,58300,56400,10337
2012-01-10,57700,0.70,58000,59900,57100,17127
2012-01-09,57300,-3.54,59300,60000,57300,11040
2012-01-06,59400,-3.57,61500,61700,58700,9935
2012-01-05,61600,-0.96,62200,62900,61600,5583
2012-01-04,62200,-0.48,63000,64000,61800,10195
2012-01-03,62500,2.46,60200,62600,60200,10296
2012-01-02,61000,2.35,59900,61100,59100,3344
2011-12-29,59600,1.36,58400,62000,58400,6842
2011-12-28,58800,-5.92,61300,61500,58800,12259
2011-12-27,62500,-1.26,64200,64200,60300,6320
2011-12-26,63300,0.48,63000,63300,61800,4534
2011-12-23,63000,2.61,61400,64000,61400,9970
2011-12-22,61400,-2.07,62800,62800,60400,3790
2011-12-21,62700,3.29,64000,64000,62400,10631
2011-12-20,60700,5.02,60300,61300,59500,7742
2011-12-19,57800,-3.34,59800,60500,57600,15058
2011-12-16,59800,-2.76,61000,61600,59800,7987
2011-12-15,61500,-6.82,65000,65000,61200,8221
2011-12-14,66000,7.49,61800,66000,60400,5282
2011-12-13,61400,-2.85,63000,63000,60100,7442
2011-12-12,63200,-1.10,65000,65000,63200,4789
2011-12-09,63900,-3.47,66200,66200,63600,12263
2011-12-08,66200,1.38,66000,67300,65000,40622
2011-12-07,65300,1.24,64900,66800,61800,19806
2011-12-06,64500,0.31,63500,64500,62900,22727
2011-12-05,64300,-1.08,65000,65100,63600,18592
2011-12-02,65000,1.40,64800,66000,64100,30226
2011-12-01,64100,4.23,61600,68300,61600,52154
2011-11-30,61500,2.50,60000,62000,59200,38978
2011-11-29,60000,3.09,58000,60500,57500,31080
2011-11-28,58200,2.11,57400,58700,57000,7494
2011-11-25,57000,0.18,57000,57400,55900,7270
2011-11-24,56900,-1.56,58700,59000,56800,6913
2011-11-23,57800,2.66,56800,57800,55200,13020
2011-11-22,56300,-2.09,55700,57000,55700,8925
2011-11-21,57500,1.41,58000,58000,55900,5500
2011-11-18,56700,-2.24,57100,57700,56200,11862
2011-11-17,58000,0.00,58000,58000,56200,9505
