날짜,종가,등락율,시작가,최고가,최저가,거래량
2017-11-23,2765000,-1.18,2798000,2799000,2751000,125458
2017-11-22,2798000,1.23,2799000,2810000,2781000,159059
2017-11-21,2764000,0.14,2770000,2792000,2764000,206494
2017-11-20,2760000,-1.11,2795000,2799000,2760000,189455
2017-11-17,2791000,0.07,2820000,2844000,2791000,214663
2017-11-16,2789000,0.80,2772000,2800000,2770000,152814
2017-11-15,2767000,-1.04,2796000,2816000,2766000,176339
2017-11-14,2796000,-0.82,2819000,2837000,2796000,134500
2017-11-13,2819000,-0.04,2820000,2840000,2805000,176133
2017-11-10,2820000,0.11,2790000,2827000,2789000,134976
2017-11-09,2817000,-0.74,2846000,2846000,2795000,239881
2017-11-08,2838000,1.18,2805000,2853000,2793000,170404
2017-11-07,2805000,-0.50,2819000,2846000,2793000,149291
2017-11-06,2819000,0.00,2819000,2825000,2767000,180019
2017-11-03,2819000,-1.19,2853000,2857000,2793000,198716
2017-11-02,2853000,-0.28,2875000,2876000,2838000,214421
2017-11-01,2861000,3.89,2875000,2875000,2809000,290205
2017-10-31,2754000,1.92,2703000,2772000,2675000,267631
2017-10-30,2702000,1.81,2689000,2716000,2685000,163923
2017-10-27,2654000,1.30,2620000,2666000,2607000,147850
2017-10-26,2620000,-2.78,2686000,2695000,2620000,195531
2017-10-25,2695000,-0.26,2702000,2721000,2685000,117657
2017-10-24,2702000,-0.48,2735000,2739000,2702000,116121
2017-10-23,2715000,0.85,2730000,2732000,2700000,166221
2017-10-20,2692000,1.62,2640000,2705000,2640000,160541
2017-10-19,2649000,-3.25,2735000,2735000,2649000,242174
2017-10-18,2738000,-0.07,2741000,2762000,2702000,202215
2017-10-17,2740000,1.63,2701000,2769000,2700000,212156
2017-10-16,2696000,-0.15,2699000,2743000,2688000,195399
2017-10-13,2700000,-1.46,2727000,2742000,2689000,252033
2017-10-12,2740000,0.29,2742000,2758000,2705000,277814
2017-10-11,2732000,3.48,2680000,2738000,2667000,273043
2017-10-10,2640000,2.96,2668000,2682000,2640000,410396
2017-09-29,2564000,0.04,2559000,2581000,2542000,258188
2017-09-28,2563000,-0.81,2613000,2623000,2563000,240509
2017-09-27,2584000,0.04,2600000,2610000,2575000,215940
2017-09-26,2583000,-3.66,2651000,2656000,2578000,341144
2017-09-25,2681000,1.17,2650000,2684000,2650000,186062
2017-09-22,2650000,0.38,2648000,2680000,2623000,278448
2017-09-21,2640000,1.11,2611000,2648000,2611000,176796
2017-09-20,2611000,0.19,2606000,2625000,2592000,185855
2017-09-19,2606000,-0.69,2625000,2632000,2589000,197008
2017-09-18,2624000,4.13,2527000,2624000,2526000,230499
2017-09-15,2520000,0.20,2515000,2528000,2493000,215146
2017-09-14,2515000,1.37,2503000,2516000,2488000,284095
2017-09-13,2481000,0.04,2491000,2520000,2472000,187140
2017-09-12,2480000,-0.40,2510000,2511000,2457000,240595
2017-09-11,2490000,1.47,2485000,2509000,2475000,207495
2017-09-08,2454000,2.00,2435000,2459000,2429000,217860
2017-09-07,2406000,2.38,2350000,2411000,2350000,193530
2017-09-06,2350000,0.51,2338000,2359000,2335000,216221
2017-09-05,2338000,1.56,2312000,2345000,2298000,234322
2017-09-04,2302000,-0.95,2289000,2318000,2275000,158870
2017-09-01,2324000,0.35,2323000,2332000,2315000,212834
2017-08-31,2316000,0.26,2311000,2332000,2300000,220234
2017-08-30,2310000,0.26,2319000,2320000,2298000,150260
2017-08-29,2304000,-0.04,2282000,2304000,2258000,252473
2017-08-28,2305000,-1.96,2351000,2362000,2298000,199242
2017-08-25,2351000,-1.05,2394000,2394000,2336000,224871
2017-08-24,2376000,0.08,2376000,2383000,2367000,173149
2017-08-23,2374000,1.02,2389000,2389000,2359000,187694
2017-08-22,2350000,0.34,2341000,2358000,2335000,147635
2017-08-21,2342000,-0.13,2362000,2362000,2329000,102069
2017-08-18,2345000,-0.30,2338000,2362000,2312000,209559
2017-08-17,2352000,1.82,2348000,2365000,2337000,248317
2017-08-16,2310000,2.67,2311000,2319000,2300000,438273
2017-08-14,2250000,0.85,2256000,2270000,2236000,383712
2017-08-11,2231000,-2.79,2256000,2265000,2211000,508146
2017-08-10,2295000,-0.82,2310000,2316000,2273000,459723
2017-08-09,2314000,-3.02,2370000,2370000,2312000,291108
2017-08-08,2386000,0.29,2399000,2413000,2374000,159592
2017-08-07,2379000,-0.25,2375000,2404000,2372000,144365
2017-08-04,2385000,-0.17,2408000,2409000,2375000,167184
2017-08-03,2389000,-2.49,2450000,2450000,2356000,310816
2017-08-02,2450000,0.82,2460000,2467000,2430000,155549
2017-08-01,2430000,0.83,2400000,2442000,2377000,227390
2017-07-31,2410000,0.92,2371000,2412000,2346000,254028
2017-07-28,2388000,-4.10,2490000,2490000,2369000,523366
2017-07-27,2490000,-0.08,2500000,2532000,2478000,228990
2017-07-26,2492000,-0.32,2480000,2501000,2465000,224496
2017-07-25,2500000,-1.69,2525000,2538000,2497000,216212
2017-07-24,2543000,-0.43,2535000,2550000,2531000,141995
2017-07-21,2554000,-0.23,2543000,2558000,2526000,168981
2017-07-20,2560000,0.91,2538000,2566000,2528000,167352
2017-07-19,2537000,-0.20,2531000,2541000,2500000,223150
2017-07-18,2542000,0.39,2521000,2544000,2518000,141689
2017-07-17,2532000,0.32,2545000,2551000,2526000,179522
2017-07-14,2524000,-0.16,2550000,2554000,2521000,164780
2017-07-13,2528000,1.36,2504000,2547000,2502000,320683
2017-07-12,2494000,1.80,2450000,2500000,2442000,189723
2017-07-11,2450000,0.70,2432000,2450000,2414000,194356
2017-07-10,2433000,1.67,2425000,2445000,2416000,215855
2017-07-07,2393000,-0.42,2387000,2406000,2381000,162638
2017-07-06,2403000,1.01,2400000,2405000,2386000,218461
2017-07-05,2379000,1.23,2341000,2384000,2339000,212805
2017-07-04,2350000,-0.47,2358000,2370000,2345000,159220
2017-07-03,2361000,-0.67,2375000,2389000,2356000,136111
2017-06-30,2377000,-0.83,2375000,2381000,2355000,237551
2017-06-29,2397000,0.50,2402000,2416000,2397000,166131
2017-06-28,2385000,-1.24,2380000,2400000,2378000,191450
2017-06-27,2415000,0.04,2411000,2420000,2395000,192335
2017-06-26,2414000,1.39,2376000,2418000,2376000,171056
2017-06-23,2381000,-0.71,2380000,2389000,2371000,190302
2017-06-22,2398000,1.01,2398000,2404000,2386000,229116
2017-06-21,2374000,-1.37,2387000,2406000,2374000,199473
2017-06-20,2407000,3.39,2362000,2407000,2361000,300900
2017-06-19,2328000,2.15,2279000,2328000,2278000,226078
2017-06-16,2279000,-0.22,2275000,2297000,2273000,348069
2017-06-15,2284000,0.71,2284000,2296000,2259000,193140
2017-06-14,2268000,-0.09,2290000,2303000,2262000,203334
2017-06-13,2270000,0.04,2257000,2281000,2257000,172498
2017-06-12,2269000,-1.56,2271000,2280000,2257000,219086
2017-06-09,2305000,2.08,2284000,2322000,2280000,234657
2017-06-08,2258000,-0.31,2250000,2279000,2250000,279575
2017-06-07,2265000,-1.39,2325000,2325000,2262000,274588
2017-06-05,2297000,-0.04,2302000,2318000,2286000,151988
2017-06-02,2298000,2.86,2253000,2298000,2250000,249775
2017-06-01,2234000,-0.04,2243000,2245000,2220000,195070
2017-05-31,2235000,0.13,2229000,2251000,2220000,373382
2017-05-30,2232000,-2.15,2276000,2283000,2224000,248672
2017-05-29,2281000,-1.00,2311000,2320000,2269000,174791
2017-05-26,2304000,0.88,2280000,2323000,2277000,272273
2017-05-25,2284000,1.78,2258000,2284000,2240000,260896
2017-05-24,2244000,-0.09,2243000,2265000,2240000,173508
2017-05-23,2246000,-0.40,2270000,2279000,2245000,252141
2017-05-22,2255000,0.85,2252000,2269000,2238000,352871
2017-05-19,2236000,-2.66,2282000,2289000,2236000,315247
2017-05-18,2297000,-0.86,2287000,2300000,2277000,223207
2017-05-17,2317000,-0.09,2306000,2332000,2305000,148489
2017-05-16,2319000,0.61,2333000,2340000,2305000,176075
2017-05-15,2305000,0.61,2281000,2314000,2281000,160028
2017-05-12,2291000,0.70,2288000,2308000,2283000,188458
2017-05-11,2275000,-0.22,2271000,2309000,2261000,425557
2017-05-10,2280000,-3.02,2308000,2361000,2280000,468219
2017-05-08,2351000,3.30,2276000,2351000,2267000,391651
2017-05-04,2276000,1.38,2285000,2285000,2243000,273802
2017-05-02,2245000,0.63,2275000,2275000,2238000,281366
2017-04-28,2231000,1.78,2289000,2290000,2226000,453714
2017-04-27,2192000,2.43,2135000,2226000,2098000,460645
2017-04-26,2140000,0.23,2135000,2140000,2126000,295896
2017-04-25,2135000,3.54,2073000,2137000,2066000,385992
2017-04-24,2062000,1.18,2063000,2063000,2046000,179803
2017-04-21,2038000,1.19,2024000,2070000,2024000,302610
2017-04-20,2014000,-1.52,2029000,2040000,2004000,422977
2017-04-19,2045000,-1.45,2065000,2071000,2045000,235258
2017-04-18,2075000,-0.14,2084000,2091000,2064000,137213
2017-04-17,2078000,-1.09,2100000,2104000,2076000,104495
2017-04-14,2101000,-0.94,2108000,2113000,2088000,109257
2017-04-13,2121000,1.24,2083000,2123000,2083000,180816
2017-04-12,2095000,0.72,2093000,2097000,2085000,165498
2017-04-11,2080000,-0.81,2097000,2097000,2079000,143458
2017-04-10,2097000,0.82,2097000,2097000,2075000,142827
2017-04-07,2080000,-0.57,2090000,2091000,2058000,200420
2017-04-06,2092000,-0.71,2100000,2104000,2080000,193668
2017-04-05,2107000,0.14,2095000,2112000,2085000,213994
2017-04-04,2104000,1.54,2080000,2109000,2076000,245110
2017-04-03,2072000,0.58,2070000,2086000,2065000,191588
2017-03-31,2060000,-1.86,2091000,2101000,2060000,210006
2017-03-30,2099000,0.48,2094000,2122000,2094000,164080
2017-03-29,2089000,0.72,2087000,2098000,2079000,201865
2017-03-28,2074000,0.68,2078000,2092000,2069000,164325
2017-03-27,2060000,-0.72,2060000,2094000,2059000,243553
2017-03-24,2075000,-0.72,2080000,2099000,2054000,256163
2017-03-23,2090000,-1.55,2110000,2118000,2085000,307942
2017-03-22,2123000,-0.23,2080000,2123000,2079000,328545
2017-03-21,2128000,1.58,2089000,2134000,2088000,284403
2017-03-20,2095000,-1.18,2100000,2106000,2087000,205001
2017-03-17,2120000,1.34,2090000,2125000,2086000,252046
2017-03-16,2092000,1.06,2090000,2109000,2077000,198663
2017-03-15,2070000,0.10,2040000,2072000,2040000,191757
2017-03-14,2068000,1.87,2031000,2077000,2025000,226501
2017-03-13,2030000,1.05,2002000,2049000,2002000,148482
2017-03-10,2009000,-0.05,1998000,2021000,1993000,204556
2017-03-09,2010000,0.00,2010000,2015000,2001000,287445
2017-03-08,2010000,0.00,2010000,2031000,2007000,242819
2017-03-07,2010000,0.30,1990000,2016000,1990000,211065
2017-03-06,2004000,1.16,1961000,2011000,1961000,244697
2017-03-03,1981000,-0.25,1967000,1986000,1958000,254174
2017-03-02,1986000,3.33,1921000,1993000,1921000,424996
2017-02-28,1922000,1.00,1903000,1938000,1898000,301774
2017-02-27,1903000,-0.42,1901000,1907000,1885000,180674
2017-02-24,1911000,-2.45,1948000,1955000,1903000,185937
2017-02-23,1959000,-0.31,1951000,1972000,1951000,204346
2017-02-22,1965000,0.92,1950000,1967000,1949000,170789
2017-02-21,1947000,0.72,1927000,1978000,1921000,211252
2017-02-20,1933000,2.11,1911000,1939000,1908000,149716
2017-02-17,1893000,-0.42,1878000,1902000,1864000,307549
2017-02-16,1901000,0.80,1890000,1918000,1889000,204527
2017-02-15,1886000,0.37,1854000,1898000,1854000,283831
2017-02-14,1879000,-1.00,1898000,1913000,1866000,262483
2017-02-13,1898000,-1.04,1887000,1903000,1886000,222041
2017-02-10,1918000,-0.10,1920000,1938000,1915000,220415
2017-02-09,1920000,0.00,1939000,1942000,1911000,273883
2017-02-08,1920000,-1.08,1937000,1939000,1910000,341859
2017-02-07,1941000,-1.87,1978000,1979000,1938000,280836
2017-02-06,1978000,0.25,1979000,1983000,1957000,177214
2017-02-03,1973000,0.25,1970000,1975000,1959000,207727
2017-02-02,1968000,0.61,1980000,1983000,1960000,300586
2017-02-01,1956000,-0.86,1977000,1983000,1952000,283008
2017-01-31,1973000,-1.10,1995000,1995000,1973000,359844
2017-01-26,1995000,1.27,1971000,2000000,1971000,304290
2017-01-25,1970000,3.25,1917000,1970000,1916000,268677
2017-01-24,1908000,0.26,1906000,1929000,1894000,220975
2017-01-23,1903000,2.31,1860000,1903000,1850000,176208
2017-01-20,1860000,-0.75,1856000,1871000,1844000,183700
2017-01-19,1874000,1.46,1886000,1896000,1851000,188378
2017-01-18,1847000,-0.05,1852000,1875000,1831000,177508
2017-01-17,1848000,0.82,1829000,1873000,1829000,163014
2017-01-16,1833000,-2.14,1843000,1891000,1816000,332230
2017-01-13,1873000,-3.45,1905000,1916000,1873000,319089
2017-01-12,1940000,1.36,1900000,1940000,1899000,233383
2017-01-11,1914000,2.79,1876000,1928000,1871000,240363
2017-01-10,1862000,0.05,1864000,1870000,1854000,181996
2017-01-09,1861000,2.82,1830000,1875000,1828000,263898
2017-01-06,1810000,1.80,1809000,1822000,1802000,177619
2017-01-05,1778000,-1.66,1803000,1803000,1777000,219349
2017-01-04,1808000,-0.88,1825000,1826000,1805000,159435
2017-01-03,1824000,1.05,1814000,1831000,1801000,147153
2017-01-02,1805000,0.17,1799000,1812000,1794000,93012
2016-12-29,1802000,0.78,1771000,1802000,1770000,150329
2016-12-28,1788000,-0.61,1792000,1799000,1780000,133258
2016-12-27,1799000,0.06,1799000,1810000,1793000,93069
2016-12-26,1798000,0.90,1780000,1800000,1778000,96472
2016-12-23,1782000,-1.49,1801000,1804000,1780000,166697
2016-12-22,1809000,0.22,1813000,1815000,1799000,127092
2016-12-21,1805000,-0.39,1818000,1830000,1801000,131042
2016-12-20,1812000,0.95,1796000,1820000,1792000,152304
2016-12-19,1795000,0.11,1781000,1819000,1781000,108716
2016-12-16,1793000,1.93,1765000,1801000,1760000,234954
2016-12-15,1759000,-1.01,1741000,1775000,1741000,115471
2016-12-14,1777000,0.62,1778000,1784000,1764000,149102
2016-12-13,1766000,0.80,1731000,1772000,1731000,233689
2016-12-12,1752000,-1.57,1733000,1768000,1733000,228289
2016-12-09,1780000,-0.56,1795000,1795000,1770000,213049
2016-12-08,1790000,1.02,1799000,1801000,1776000,329251
2016-12-07,1772000,1.37,1752000,1774000,1752000,192073
2016-12-06,1748000,1.75,1722000,1760000,1720000,280036
2016-12-05,1718000,-0.52,1717000,1734000,1711000,169692
2016-12-02,1727000,-1.26,1724000,1738000,1707000,307059
2016-12-01,1749000,0.17,1740000,1753000,1733000,310707
2016-11-30,1746000,4.11,1677000,1747000,1677000,570704
2016-11-29,1677000,0.00,1690000,1698000,1669000,361626
2016-11-28,1677000,1.64,1650000,1681000,1640000,265881
2016-11-25,1650000,0.00,1641000,1652000,1633000,125538
2016-11-24,1650000,0.06,1649000,1652000,1633000,155143
2016-11-23,1649000,0.55,1661000,1661000,1626000,253372
2016-11-22,1640000,2.95,1607000,1645000,1600000,195022
2016-11-21,1593000,0.44,1565000,1606000,1565000,163604
2016-11-18,1586000,1.15,1582000,1588000,1570000,189215
2016-11-17,1568000,0.64,1555000,1576000,1545000,157411
2016-11-16,1558000,1.23,1540000,1564000,1540000,266164
2016-11-15,1539000,-0.90,1553000,1581000,1539000,273314
2016-11-14,1553000,-2.82,1595000,1596000,1552000,302666
2016-11-11,1598000,-3.09,1585000,1618000,1585000,256736
2016-11-10,1649000,3.32,1630000,1650000,1618000,235907
2016-11-09,1596000,-2.92,1646000,1657000,1591000,313672
2016-11-08,1644000,0.24,1649000,1649000,1635000,108349
2016-11-07,1640000,0.80,1647000,1650000,1634000,153238
2016-11-04,1627000,0.68,1605000,1634000,1605000,142077
2016-11-03,1616000,-1.64,1630000,1640000,1606000,206837
2016-11-02,1643000,-0.54,1640000,1652000,1631000,201985
2016-11-01,1652000,0.79,1630000,1652000,1612000,206948
2016-10-31,1639000,1.55,1616000,1639000,1611000,241344
2016-10-28,1614000,2.61,1580000,1614000,1580000,204284
2016-10-27,1573000,0.38,1571000,1617000,1556000,282340
2016-10-26,1567000,-1.88,1597000,1599000,1562000,210680
2016-10-25,1597000,-0.68,1600000,1604000,1592000,197322
2016-10-24,1608000,1.20,1593000,1608000,1590000,185799
2016-10-21,1589000,-1.91,1606000,1613000,1588000,209550
2016-10-20,1620000,-0.31,1626000,1651000,1609000,206609
2016-10-19,1625000,2.27,1579000,1643000,1575000,308891
2016-10-18,1589000,-0.06,1572000,1595000,1572000,207690
2016-10-17,1590000,0.82,1565000,1602000,1538000,255704
2016-10-14,1577000,1.28,1548000,1588000,1547000,283179
2016-10-13,1557000,1.43,1550000,1581000,1545000,437291
2016-10-12,1535000,-0.65,1495000,1545000,1494000,781771
2016-10-11,1545000,-8.04,1600000,1625000,1545000,768543
2016-10-10,1680000,-1.52,1650000,1689000,1628000,505866
2016-10-07,1706000,0.89,1700000,1716000,1690000,521011
2016-10-06,1691000,4.45,1696000,1700000,1667000,591163
2016-10-05,1619000,0.31,1601000,1626000,1597000,249409
2016-10-04,1614000,1.00,1610000,1624000,1606000,261062
2016-09-30,1598000,-0.13,1590000,1615000,1585000,235254
2016-09-29,1600000,2.11,1573000,1619000,1572000,227951
2016-09-28,1567000,-0.13,1554000,1573000,1554000,174128
2016-09-27,1569000,0.06,1550000,1575000,1533000,196688
2016-09-26,1568000,-0.19,1571000,1596000,1564000,290496
2016-09-23,1571000,-2.90,1582000,1598000,1566000,365993
2016-09-22,1618000,1.63,1600000,1641000,1599000,228599
2016-09-21,1592000,0.44,1595000,1601000,1576000,210181
2016-09-20,1585000,1.73,1559000,1588000,1559000,258423
2016-09-19,1558000,2.03,1538000,1569000,1536000,448163
2016-09-13,1527000,4.23,1508000,1549000,1495000,494345
2016-09-12,1465000,-6.98,1490000,1506000,1456000,529987
2016-09-09,1575000,-3.90,1611000,1618000,1564000,265168
2016-09-08,1639000,1.11,1623000,1639000,1614000,241417
2016-09-07,1621000,-1.34,1648000,1652000,1621000,191837
2016-09-06,1643000,2.30,1607000,1645000,1597000,153203
2016-09-05,1606000,0.56,1590000,1615000,1585000,167676
2016-09-02,1597000,0.63,1595000,1613000,1588000,163060
2016-09-01,1587000,-2.04,1583000,1588000,1563000,375803
2016-08-31,1620000,-1.52,1641000,1641000,1611000,410644
2016-08-30,1645000,0.30,1647000,1671000,1633000,156992
2016-08-29,1640000,1.74,1602000,1640000,1597000,178515
2016-08-26,1612000,-1.65,1606000,1623000,1603000,241160
2016-08-25,1639000,-0.85,1630000,1659000,1622000,283476
2016-08-24,1653000,-2.02,1680000,1682000,1636000,318771
2016-08-23,1687000,1.32,1665000,1694000,1657000,230914
2016-08-22,1665000,-0.60,1674000,1692000,1659000,252244
2016-08-19,1675000,2.13,1638000,1675000,1636000,336103
2016-08-18,1640000,4.73,1567000,1644000,1566000,366541
2016-08-17,1566000,-0.13,1569000,1570000,1551000,148929
2016-08-16,1568000,1.49,1545000,1576000,1545000,216862
2016-08-12,1545000,-0.90,1559000,1570000,1544000,209497
2016-08-11,1559000,1.17,1541000,1559000,1526000,210672
2016-08-10,1541000,-1.66,1567000,1570000,1534000,246807
2016-08-09,1567000,-0.13,1574000,1579000,1557000,180464
2016-08-08,1569000,0.51,1566000,1575000,1556000,222503
2016-08-05,1561000,2.90,1529000,1564000,1525000,139177
2016-08-04,1517000,0.00,1519000,1533000,1517000,140199
2016-08-03,1517000,-2.00,1548000,1548000,1517000,150098
2016-08-02,1548000,-1.28,1568000,1568000,1546000,166316
2016-08-01,1568000,1.88,1569000,1580000,1560000,230308
2016-07-29,1539000,2.12,1520000,1557000,1511000,299712
2016-07-28,1507000,-1.31,1533000,1536000,1498000,190074
2016-07-27,1527000,-0.20,1512000,1529000,1512000,126701
2016-07-26,1530000,1.86,1500000,1531000,1498000,144570
2016-07-25,1502000,-0.92,1500000,1523000,1495000,154650
2016-07-22,1516000,-1.75,1506000,1528000,1506000,171703
2016-07-21,1543000,0.19,1540000,1547000,1537000,170894
2016-07-20,1540000,0.46,1533000,1542000,1524000,155463
2016-07-19,1533000,0.00,1528000,1540000,1522000,202445
2016-07-18,1533000,0.99,1518000,1533000,1500000,231344
2016-07-15,1518000,1.20,1500000,1522000,1486000,232463
2016-07-14,1500000,1.28,1481000,1500000,1476000,248605
2016-07-13,1481000,1.16,1496000,1496000,1463000,200198
2016-07-12,1464000,-1.68,1499000,1505000,1460000,220494
2016-07-11,1489000,1.99,1460000,1500000,1460000,281136
2016-07-08,1460000,0.69,1450000,1475000,1449000,269963
2016-07-07,1450000,2.04,1421000,1450000,1416000,229904
2016-07-06,1421000,-3.27,1447000,1452000,1412000,334983
2016-07-05,1469000,0.20,1466000,1475000,1462000,157407
2016-07-04,1466000,0.00,1464000,1474000,1451000,159900
2016-07-01,1466000,2.88,1427000,1479000,1427000,287872
2016-06-30,1425000,2.08,1408000,1445000,1397000,273434
2016-06-29,1396000,-0.21,1408000,1412000,1391000,210541
2016-06-28,1399000,0.07,1390000,1404000,1379000,214379
2016-06-27,1398000,-0.14,1400000,1405000,1385000,236780
2016-06-24,1400000,-2.10,1445000,1445000,1360000,411052
2016-06-23,1430000,-1.04,1444000,1445000,1427000,225126
2016-06-22,1445000,-0.21,1446000,1450000,1431000,178965
2016-06-21,1448000,1.19,1432000,1449000,1426000,200411
2016-06-20,1431000,0.35,1427000,1448000,1426000,270316
2016-06-17,1426000,1.21,1410000,1435000,1410000,328394
2016-06-16,1409000,-0.28,1413000,1417000,1395000,292431
2016-06-15,1413000,2.39,1385000,1416000,1383000,306689
2016-06-14,1380000,0.66,1371000,1386000,1369000,245461
2016-06-13,1371000,-2.49,1396000,1396000,1362000,304966
2016-06-10,1406000,-1.68,1424000,1425000,1404000,289681
2016-06-09,1430000,1.71,1408000,1430000,1406000,515375
2016-06-08,1406000,0.57,1419000,1419000,1389000,376162
2016-06-07,1398000,1.53,1386000,1402000,1380000,462843
2016-06-03,1377000,0.88,1370000,1379000,1364000,341324
2016-06-02,1365000,2.40,1350000,1372000,1346000,476139
2016-06-01,1333000,3.17,1298000,1341000,1295000,470080
2016-05-31,1292000,0.94,1280000,1300000,1268000,1250554
2016-05-30,1280000,-0.16,1297000,1297000,1274000,206307
2016-05-27,1282000,-1.08,1300000,1301000,1273000,274891
2016-05-26,1296000,0.08,1299000,1303000,1295000,253073
2016-05-25,1295000,1.89,1283000,1298000,1274000,237255
2016-05-24,1271000,-1.17,1286000,1289000,1268000,208692
2016-05-23,1286000,1.34,1269000,1286000,1269000,162251
2016-05-20,1269000,-0.08,1270000,1280000,1269000,159211
2016-05-19,1270000,0.16,1268000,1277000,1266000,200249
2016-05-18,1268000,0.32,1264000,1271000,1255000,183392
2016-05-17,1264000,1.28,1249000,1265000,1249000,183671
2016-05-16,1248000,-0.40,1253000,1263000,1247000,234403
2016-05-13,1253000,-2.19,1281000,1281000,1251000,245698
2016-05-12,1281000,-0.85,1292000,1292000,1275000,152302
2016-05-11,1292000,-0.31,1296000,1299000,1287000,176688
2016-05-10,1296000,-0.23,1299000,1300000,1288000,171191
2016-05-09,1299000,0.70,1290000,1300000,1285000,312894
2016-05-04,1290000,2.30,1272000,1290000,1262000,294055
2016-05-03,1261000,0.88,1267000,1270000,1256000,158066
2016-05-02,1250000,0.40,1247000,1262000,1245000,140552
2016-04-29,1245000,-1.58,1260000,1267000,1242000,325078
2016-04-28,1265000,-2.69,1300000,1300000,1261000,293069
2016-04-27,1300000,0.31,1294000,1300000,1286000,165946
2016-04-26,1296000,1.17,1285000,1305000,1283000,166901
2016-04-25,1281000,0.08,1285000,1285000,1271000,91957
2016-04-22,1280000,-1.08,1294000,1294000,1277000,114830
2016-04-21,1294000,-0.38,1300000,1301000,1288000,145089
2016-04-20,1299000,0.85,1282000,1300000,1282000,171972
2016-04-19,1288000,-0.85,1294000,1296000,1283000,144766
2016-04-18,1299000,-0.08,1295000,1305000,1292000,128474
2016-04-15,1300000,0.00,1309000,1310000,1290000,136599
2016-04-14,1300000,1.96,1300000,1302000,1289000,335327
2016-04-12,1275000,0.71,1270000,1281000,1266000,134054
2016-04-11,1266000,1.61,1246000,1271000,1246000,120693
2016-04-08,1246000,-1.81,1269000,1269000,1240000,251868
2016-04-07,1269000,-1.25,1300000,1300000,1258000,258795
2016-04-06,1285000,1.98,1269000,1291000,1268000,184234
2016-04-05,1260000,-3.45,1299000,1299000,1260000,236319
2016-04-04,1305000,2.03,1279000,1305000,1279000,188046
2016-04-01,1279000,-2.52,1299000,1309000,1271000,271156
2016-03-31,1312000,0.31,1306000,1314000,1298000,382615
2016-03-30,1308000,1.40,1310000,1321000,1302000,267605
2016-03-29,1290000,-0.31,1294000,1300000,1285000,172454
2016-03-28,1294000,0.47,1288000,1300000,1288000,121218
2016-03-25,1288000,0.47,1283000,1290000,1278000,143446
2016-03-24,1282000,0.23,1279000,1290000,1266000,218795
2016-03-23,1279000,0.79,1269000,1279000,1262000,197418
2016-03-22,1269000,0.16,1267000,1279000,1262000,202872
2016-03-21,1267000,-0.47,1274000,1279000,1258000,181170
2016-03-18,1273000,0.79,1278000,1278000,1263000,225314
2016-03-17,1263000,0.56,1265000,1296000,1257000,246869
2016-03-16,1256000,0.24,1256000,1263000,1253000,146856
2016-03-15,1253000,-0.16,1255000,1264000,1246000,172808
2016-03-14,1255000,0.48,1267000,1273000,1249000,217154
2016-03-11,1249000,1.96,1225000,1253000,1216000,267225
2016-03-10,1225000,2.60,1208000,1236000,1201000,283540
2016-03-09,1194000,0.17,1188000,1199000,1177000,183380
2016-03-08,1192000,-2.53,1223000,1224000,1186000,216202
2016-03-07,1223000,0.66,1220000,1231000,1215000,131376
2016-03-04,1215000,-0.41,1220000,1228000,1202000,201490
2016-03-03,1220000,1.92,1213000,1220000,1202000,218991
2016-03-02,1197000,1.61,1200000,1207000,1196000,236372
2016-02-29,1178000,0.51,1179000,1194000,1176000,288680
2016-02-26,1172000,-0.59,1180000,1187000,1172000,177344
2016-02-25,1179000,0.60,1172000,1187000,1172000,133635
2016-02-24,1172000,-0.76,1178000,1179000,1161000,140484
2016-02-23,1181000,0.51,1179000,1189000,1173000,147674
2016-02-22,1175000,-1.26,1190000,1192000,1166000,174899
2016-02-19,1190000,0.25,1187000,1195000,1174000,176852
2016-02-18,1187000,0.17,1203000,1203000,1178000,222481
2016-02-17,1185000,1.46,1179000,1201000,1169000,246062
2016-02-16,1168000,1.21,1158000,1179000,1157000,180401
2016-02-15,1154000,2.12,1154000,1160000,1144000,183146
2016-02-12,1130000,0.00,1130000,1151000,1122000,256232
2016-02-11,1130000,-2.92,1118000,1137000,1118000,305262
2016-02-05,1164000,0.69,1156000,1169000,1156000,188094
2016-02-04,1156000,0.87,1150000,1161000,1148000,247959
2016-02-03,1146000,-0.87,1150000,1152000,1137000,174507
2016-02-02,1156000,-0.60,1161000,1166000,1147000,166348
2016-02-01,1163000,1.13,1152000,1163000,1151000,259979
2016-01-29,1150000,0.44,1140000,1150000,1116000,436983
2016-01-28,1145000,-2.55,1164000,1168000,1139000,315912
2016-01-27,1175000,3.34,1126000,1175000,1126000,276237
2016-01-26,1137000,-2.15,1155000,1157000,1136000,152399
2016-01-25,1162000,-0.51,1172000,1176000,1156000,159913
2016-01-22,1168000,3.27,1145000,1168000,1145000,147528
2016-01-21,1131000,-0.62,1133000,1155000,1125000,190352
2016-01-20,1138000,-2.82,1160000,1160000,1132000,167052
2016-01-19,1171000,4.00,1128000,1171000,1128000,207242
2016-01-18,1126000,-0.53,1088000,1133000,1088000,320214
2016-01-15,1132000,-0.53,1140000,1152000,1124000,209464
2016-01-14,1138000,-0.87,1131000,1142000,1131000,209022
2016-01-13,1148000,0.17,1153000,1159000,1148000,143316
2016-01-12,1146000,-0.52,1148000,1166000,1144000,206283
